"unitid","institution name","year","S2020_IS.Instructional staff category","S2020_IS.Grand total","S2020_IS.Grand total men","S2020_IS.Grand total women","S2020_IS.American Indian or Alaska Native total","S2020_IS.American Indian or Alaska Native men","S2020_IS.American Indian or Alaska Native women","S2020_IS.Asian total","S2020_IS.Asian men","S2020_IS.Asian women","S2020_IS.Black or African American total","S2020_IS.Black or African American men","S2020_IS.Black or African American women","S2020_IS.Hispanic or Latino total","S2020_IS.Hispanic or Latino men","S2020_IS.Hispanic or Latino women","S2020_IS.Native Hawaiian or Other Pacific Islander total","S2020_IS.Native Hawaiian or Other Pacific Islander men","S2020_IS.Native Hawaiian or Other Pacific Islander women","S2020_IS.White total","S2020_IS.White men","S2020_IS.White women","S2020_IS.Two or more races total","S2020_IS.Two or more races men","S2020_IS.Two or more races women","S2020_IS.Race/ethnicity unknown total","S2020_IS.Race/ethnicity unknown men","S2020_IS.Race/ethnicity unknown women","S2020_IS.Nonresident alien total","S2020_IS.Nonresident alien men","S2020_IS.Nonresident alien women","IDX_HR"
"145336","Governors State University","2020","On-Tenure track total","93","30","63","2","0","2","10","5","5","18","5","13","4","0","4","0","0","0","51","16","35","1","0","1","5","3","2","2","1","1","-2"
"145336","Governors State University","2020","On-tenure track, associate professors","24","8","16","0","0","0","4","2","2","2","1","1","1","0","1","0","0","0","16","5","11","1","0","1","0","0","0","0","0","0","-2"
"145336","Governors State University","2020","On-tenure track, assistant professors","68","22","46","2","0","2","6","3","3","16","4","12","3","0","3","0","0","0","35","11","24","0","0","0","4","3","1","2","1","1","-2"
"145336","Governors State University","2020","On-tenure track, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"145336","Governors State University","2020","Not on tenure track/No tenure system system total","68","29","39","0","0","0","6","3","3","11","4","7","2","1","1","0","0","0","40","17","23","2","1","1","7","3","4","0","0","0","-2"
"145336","Governors State University","2020","Not on tenure/no tenure system, lecturers","58","23","35","0","0","0","3","1","2","11","4","7","1","1","0","0","0","0","34","13","21","2","1","1","7","3","4","0","0","0","-2"
"145336","Governors State University","2020","Not on tenure/no tenure system, no academic rank","10","6","4","0","0","0","3","2","1","0","0","0","1","0","1","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","Tenured total","71","37","34","0","0","0","8","3","5","2","1","1","1","1","0","0","0","0","58","31","27","0","0","0","2","1","1","0","0","0","-2"
"145619","Benedictine University","2020","Tenured, professors","47","27","20","0","0","0","5","3","2","2","1","1","1","1","0","0","0","0","38","22","16","0","0","0","1","0","1","0","0","0","-2"
"145619","Benedictine University","2020","Tenured, associate professors","24","10","14","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","20","9","11","0","0","0","1","1","0","0","0","0","-2"
"145619","Benedictine University","2020","On-Tenure track total","38","15","23","0","0","0","7","3","4","2","1","1","1","0","1","0","0","0","28","11","17","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","On-tenure track, associate professors","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","On-tenure track, assistant professors","30","12","18","0","0","0","7","3","4","2","1","1","1","0","1","0","0","0","20","8","12","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","Not on tenure track/No tenure system system total","32","16","16","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","28","13","15","0","0","0","1","1","0","0","0","0","-2"
"145619","Benedictine University","2020","Not on tenure/no tenure system, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","Not on tenure/no tenure system, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","Not on tenure/no tenure system, assistant professors","17","8","9","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","15","7","8","0","0","0","0","0","0","0","0","0","-2"
"145619","Benedictine University","2020","Not on tenure/no tenure system, instructors","11","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","5","0","0","0","1","1","0","0","0","0","-2"
"145725","Illinois Institute of Technology","2020","Tenured total","210","162","48","1","1","0","51","39","12","5","2","3","7","6","1","1","0","1","122","94","28","1","1","0","4","4","0","18","15","3","-2"
"145725","Illinois Institute of Technology","2020","Tenured, professors","125","103","22","1","1","0","35","29","6","3","2","1","2","2","0","0","0","0","74","60","14","1","1","0","3","3","0","6","5","1","-2"
"145725","Illinois Institute of Technology","2020","Tenured, associate professors","85","59","26","0","0","0","16","10","6","2","0","2","5","4","1","1","0","1","48","34","14","0","0","0","1","1","0","12","10","2","-2"
"145725","Illinois Institute of Technology","2020","On-Tenure track total","43","32","11","2","0","2","8","5","3","2","2","0","1","1","0","0","0","0","12","10","2","0","0","0","6","4","2","12","10","2","-2"
"145725","Illinois Institute of Technology","2020","On-tenure track, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"145725","Illinois Institute of Technology","2020","On-tenure track, assistant professors","42","32","10","2","0","2","8","5","3","2","2","0","1","1","0","0","0","0","11","10","1","0","0","0","6","4","2","12","10","2","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure track/No tenure system system total","134","81","53","3","3","0","13","9","4","2","0","2","2","1","1","0","0","0","88","55","33","0","0","0","8","4","4","18","9","9","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure/no tenure system, professors","26","18","8","2","2","0","4","1","3","0","0","0","0","0","0","0","0","0","20","15","5","0","0","0","0","0","0","0","0","0","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure/no tenure system, associate professors","14","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","1","1","0","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure/no tenure system, assistant professors","25","12","13","1","1","0","2","2","0","1","0","1","1","0","1","0","0","0","10","5","5","0","0","0","5","2","3","5","2","3","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure/no tenure system, instructors","11","6","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","9","4","5","0","0","0","1","1","0","0","0","0","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure/no tenure system, lecturers","51","31","20","0","0","0","6","5","1","1","0","1","0","0","0","0","0","0","36","21","15","0","0","0","1","1","0","7","4","3","-2"
"145725","Illinois Institute of Technology","2020","Not on tenure/no tenure system, no academic rank","7","3","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","5","2","3","-2"
"146339","Judson University","2020","Tenured total","19","11","8","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","17","11","6","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","Tenured, professors","18","11","7","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","16","11","5","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","Tenured, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","On-Tenure track total","12","7","5","0","0","0","1","1","0","3","1","2","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","1","0","1","-2"
"146339","Judson University","2020","On-tenure track, associate professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","On-tenure track, assistant professors","8","4","4","0","0","0","1","1","0","3","1","2","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"146339","Judson University","2020","Not on tenure track/No tenure system system total","18","10","8","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","14","8","6","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","Not on tenure/no tenure system, professors","3","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","Not on tenure/no tenure system, associate professors","4","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"146339","Judson University","2020","Not on tenure/no tenure system, assistant professors","11","6","5","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","Tenured total","83","42","41","0","0","0","6","5","1","3","1","2","3","0","3","0","0","0","70","35","35","0","0","0","1","1","0","0","0","0","-2"
"146612","Lewis University","2020","Tenured, professors","47","25","22","0","0","0","4","3","1","3","1","2","1","0","1","0","0","0","39","21","18","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","Tenured, associate professors","36","17","19","0","0","0","2","2","0","0","0","0","2","0","2","0","0","0","31","14","17","0","0","0","1","1","0","0","0","0","-2"
"146612","Lewis University","2020","On-Tenure track total","57","21","36","0","0","0","7","4","3","4","2","2","3","0","3","0","0","0","39","14","25","0","0","0","2","0","2","2","1","1","-2"
"146612","Lewis University","2020","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","On-tenure track, associate professors","20","6","14","0","0","0","2","1","1","2","1","1","0","0","0","0","0","0","15","4","11","0","0","0","0","0","0","1","0","1","-2"
"146612","Lewis University","2020","On-tenure track, assistant professors","36","14","22","0","0","0","5","3","2","2","1","1","3","0","3","0","0","0","23","9","14","0","0","0","2","0","2","1","1","0","-2"
"146612","Lewis University","2020","Not on tenure track/No tenure system system total","84","38","46","0","0","0","3","0","3","7","4","3","3","0","3","0","0","0","71","34","37","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","Not on tenure/no tenure system, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","Not on tenure/no tenure system, associate professors","13","7","6","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","11","6","5","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","Not on tenure/no tenure system, assistant professors","53","23","30","0","0","0","2","0","2","5","3","2","2","0","2","0","0","0","44","20","24","0","0","0","0","0","0","0","0","0","-2"
"146612","Lewis University","2020","Not on tenure/no tenure system, instructors","17","7","10","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","15","7","8","0","0","0","0","0","0","0","0","0","-2"
"146719","Loyola University Chicago","2020","Tenured total","380","220","160","0","0","0","38","24","14","13","8","5","17","8","9","0","0","0","305","177","128","1","0","1","4","2","2","2","1","1","-2"
"146719","Loyola University Chicago","2020","Tenured, professors","188","119","69","0","0","0","20","16","4","2","1","1","11","7","4","0","0","0","152","94","58","1","0","1","1","1","0","1","0","1","-2"
"146719","Loyola University Chicago","2020","Tenured, associate professors","191","101","90","0","0","0","18","8","10","11","7","4","6","1","5","0","0","0","152","83","69","0","0","0","3","1","2","1","1","0","-2"
"146719","Loyola University Chicago","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"146719","Loyola University Chicago","2020","On-Tenure track total","155","79","76","0","0","0","16","7","9","12","6","6","5","3","2","0","0","0","103","58","45","2","0","2","2","0","2","15","5","10","-2"
"146719","Loyola University Chicago","2020","On-tenure track, professors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"146719","Loyola University Chicago","2020","On-tenure track, associate professors","12","8","4","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","10","7","3","0","0","0","0","0","0","0","0","0","-2"
"146719","Loyola University Chicago","2020","On-tenure track, assistant professors","142","71","71","0","0","0","14","7","7","11","5","6","5","3","2","0","0","0","93","51","42","2","0","2","2","0","2","15","5","10","-2"
"146719","Loyola University Chicago","2020","Not on tenure track/No tenure system system total","382","164","218","0","0","0","24","10","14","22","7","15","18","11","7","3","0","3","303","129","174","4","2","2","2","1","1","6","4","2","-2"
"146719","Loyola University Chicago","2020","Not on tenure/no tenure system, instructors","382","164","218","0","0","0","24","10","14","22","7","15","18","11","7","3","0","3","303","129","174","4","2","2","2","1","1","6","4","2","-2"
"147660","North Central College","2020","Tenured total","77","41","36","0","0","0","7","2","5","1","0","1","2","1","1","0","0","0","65","37","28","1","0","1","0","0","0","1","1","0","-2"
"147660","North Central College","2020","Tenured, professors","40","27","13","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","38","26","12","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Tenured, associate professors","34","13","21","0","0","0","5","1","4","1","0","1","2","1","1","0","0","0","25","11","14","1","0","1","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Tenured, assistant professors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","1","0","-2"
"147660","North Central College","2020","On-Tenure track total","44","18","26","0","0","0","3","1","2","1","1","0","3","2","1","0","0","0","26","11","15","1","0","1","3","0","3","7","3","4","-2"
"147660","North Central College","2020","On-tenure track, professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","On-tenure track, associate professors","8","4","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","5","3","2","0","0","0","2","0","2","0","0","0","-2"
"147660","North Central College","2020","On-tenure track, assistant professors","34","13","21","0","0","0","3","1","2","1","1","0","2","1","1","0","0","0","19","7","12","1","0","1","1","0","1","7","3","4","-2"
"147660","North Central College","2020","Not on tenure track/No tenure system system total","39","11","28","0","0","0","3","0","3","2","0","2","1","0","1","0","0","0","33","11","22","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Not on tenure/no tenure system, professors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Not on tenure/no tenure system, associate professors","9","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","7","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Not on tenure/no tenure system, assistant professors","20","4","16","0","0","0","2","0","2","2","0","2","1","0","1","0","0","0","15","4","11","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"147660","North Central College","2020","Not on tenure/no tenure system, lecturers","3","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Tenured total","33","20","13","0","0","0","1","0","1","0","0","0","2","2","0","0","0","0","29","17","12","1","1","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Tenured, professors","12","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","6","5","1","1","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Tenured, associate professors","16","13","3","0","0","0","1","0","1","0","0","0","2","2","0","0","0","0","13","11","2","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Tenured, assistant professors","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","On-Tenure track total","31","8","23","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","27","5","22","1","1","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","On-tenure track, associate professors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","On-tenure track, assistant professors","25","5","20","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","21","2","19","1","1","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Not on tenure track/No tenure system system total","5","0","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Not on tenure/no tenure system, associate professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Not on tenure/no tenure system, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"148405","Rockford University","2020","Not on tenure/no tenure system, lecturers","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","Tenured total","28","16","12","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","26","16","10","0","0","0","1","0","1","0","0","0","-2"
"150668","Goshen College","2020","Tenured, professors","24","14","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","22","14","8","0","0","0","1","0","1","0","0","0","-2"
"150668","Goshen College","2020","Tenured, associate professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","On-Tenure track total","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","On-tenure track, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","On-tenure track, associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","On-tenure track, assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","Not on tenure track/No tenure system system total","27","8","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","6","19","0","0","0","1","1","0","1","1","0","-2"
"150668","Goshen College","2020","Not on tenure/no tenure system, professors","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"150668","Goshen College","2020","Not on tenure/no tenure system, associate professors","13","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","10","0","0","0","1","1","0","0","0","0","-2"
"150668","Goshen College","2020","Not on tenure/no tenure system, assistant professors","9","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","6","0","0","0","0","0","0","1","1","0","-2"
"152637","Vincennes University","2020","Tenured total","42","15","27","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","38","13","25","0","0","0","0","0","0","1","0","1","-2"
"152637","Vincennes University","2020","Tenured, professors","21","5","16","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","19","4","15","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","Tenured, associate professors","20","9","11","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","18","8","10","0","0","0","0","0","0","1","0","1","-2"
"152637","Vincennes University","2020","Tenured, instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","On-Tenure track total","16","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","6","10","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","On-tenure track, associate professors","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","On-tenure track, assistant professors","7","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","6","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","Not on tenure track/No tenure system system total","122","67","55","1","0","1","1","0","1","2","2","0","2","1","1","0","0","0","108","57","51","1","1","0","1","1","0","6","5","1","-2"
"152637","Vincennes University","2020","Not on tenure/no tenure system, professors","5","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","1","1","0","-2"
"152637","Vincennes University","2020","Not on tenure/no tenure system, associate professors","18","8","10","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","16","6","10","0","0","0","0","0","0","0","0","0","-2"
"152637","Vincennes University","2020","Not on tenure/no tenure system, assistant professors","66","29","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","24","36","0","0","0","1","1","0","5","4","1","-2"
"152637","Vincennes University","2020","Not on tenure/no tenure system, instructors","33","29","4","0","0","0","1","0","1","0","0","0","2","1","1","0","0","0","29","27","2","1","1","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","Tenured total","31","22","9","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","29","20","9","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","Tenured, professors","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","Tenured, associate professors","17","11","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","16","10","6","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","Tenured, assistant professors","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","On-Tenure track total","30","11","19","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","28","10","18","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","On-tenure track, associate professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","On-tenure track, assistant professors","26","9","17","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","24","8","16","0","0","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","Not on tenure track/No tenure system system total","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","7","1","1","0","0","0","0","0","0","0","-2"
"152992","Briar Cliff University","2020","Not on tenure/no tenure system, instructors","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","7","1","1","0","0","0","0","0","0","0","-2"
"154721","Bethany College","2020","Tenured total","17","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","11","4","0","0","0","2","2","0","0","0","0","-2"
"154721","Bethany College","2020","Tenured, professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"154721","Bethany College","2020","Tenured, associate professors","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","0","0","0","1","1","0","0","0","0","-2"
"154721","Bethany College","2020","Tenured, assistant professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","-2"
"154721","Bethany College","2020","On-Tenure track total","25","13","12","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","24","12","12","0","0","0","0","0","0","0","0","0","-2"
"154721","Bethany College","2020","On-tenure track, professors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"154721","Bethany College","2020","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"154721","Bethany College","2020","On-tenure track, assistant professors","16","8","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","15","7","8","0","0","0","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Tenured total","19","12","7","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","18","11","7","0","0","0","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Tenured, professors","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Tenured, associate professors","12","7","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","11","6","5","0","0","0","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","On-Tenure track total","21","6","15","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","4","14","1","1","0","1","0","1","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","On-tenure track, assistant professors","21","6","15","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","18","4","14","1","1","0","1","0","1","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Not on tenure track/No tenure system system total","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","1","0","1","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Not on tenure/no tenure system, associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Not on tenure/no tenure system, assistant professors","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","1","0","1","0","0","0","0","0","0","-2"
"155414","Kansas Wesleyan University","2020","Not on tenure/no tenure system, instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","Tenured total","27","18","9","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","24","17","7","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","Tenured, professors","14","10","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","13","9","4","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","Tenured, associate professors","13","8","5","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","11","8","3","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","On-Tenure track total","15","8","7","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","14","7","7","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","On-tenure track, associate professors","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","On-tenure track, assistant professors","11","5","6","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","10","4","6","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","Not on tenure track/No tenure system system total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"155511","McPherson College","2020","Not on tenure/no tenure system, assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"159656","Loyola University New Orleans","2020","Tenured total","125","80","45","0","0","0","5","3","2","9","5","4","10","7","3","0","0","0","97","62","35","3","2","1","1","1","0","0","0","0","-2"
"159656","Loyola University New Orleans","2020","Tenured, professors","74","47","27","0","0","0","1","0","1","5","3","2","7","5","2","0","0","0","60","39","21","1","0","1","0","0","0","0","0","0","-2"
