"unitid","institution name","year","S2017_IS.Instructional staff category","S2017_IS_RV.Grand total","S2017_IS_RV.Grand total men","S2017_IS_RV.Grand total women","S2017_IS_RV.American Indian or Alaska Native total","S2017_IS_RV.American Indian or Alaska Native men","S2017_IS_RV.American Indian or Alaska Native women","S2017_IS_RV.Asian total","S2017_IS_RV.Asian men","S2017_IS_RV.Asian women","S2017_IS_RV.Black or African American total","S2017_IS_RV.Black or African American men","S2017_IS_RV.Black or African American women","S2017_IS_RV.Hispanic or Latino total","S2017_IS_RV.Hispanic or Latino men","S2017_IS_RV.Hispanic or Latino women","S2017_IS_RV.Native Hawaiian or Other Pacific Islander total","S2017_IS_RV.Native Hawaiian or Other Pacific Islander men","S2017_IS_RV.Native Hawaiian or Other Pacific Islander women","S2017_IS_RV.White total","S2017_IS_RV.White men","S2017_IS_RV.White women","S2017_IS_RV.Two or more races total","S2017_IS_RV.Two or more races men","S2017_IS_RV.Two or more races women","S2017_IS_RV.Race/ethnicity unknown total","S2017_IS_RV.Race/ethnicity unknown men","S2017_IS_RV.Race/ethnicity unknown women","S2017_IS_RV.Nonresident alien total","S2017_IS_RV.Nonresident alien men","S2017_IS_RV.Nonresident alien women","IDX_HR"
"133951","Florida International University","2017","Not on tenure/no tenure system, lecturers","35","17","18","1","1","0","3","1","2","4","1","3","9","3","6","0","0","0","18","11","7","0","0","0","0","0","0","0","0","0","-2"
"133951","Florida International University","2017","Not on tenure/no tenure system, no academic rank","15","9","6","0","0","0","0","0","0","0","0","0","7","1","6","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","Tenured total","25","14","11","0","0","0","3","3","0","13","7","6","1","1","0","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","Tenured, professors","5","2","3","0","0","0","1","1","0","3","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","Tenured, associate professors","20","12","8","0","0","0","2","2","0","10","6","4","1","1","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","On-Tenure track total","34","20","14","0","0","0","2","1","1","24","14","10","5","3","2","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","On-tenure track, professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","On-tenure track, associate professors","13","8","5","0","0","0","1","0","1","9","6","3","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","On-tenure track, assistant professors","20","12","8","0","0","0","1","1","0","14","8","6","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","Not on tenure track/No tenure system system total","10","6","4","0","0","0","1","1","0","5","3","2","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2017","Not on tenure/no tenure system, instructors","10","6","4","0","0","0","1","1","0","5","3","2","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"134097","Florida State University","2017","Tenured total","780","537","243","3","3","0","104","81","23","32","15","17","28","21","7","0","0","0","605","415","190","6","1","5","0","0","0","2","1","1","-2"
"134097","Florida State University","2017","Tenured, professors","487","366","121","2","2","0","57","46","11","18","11","7","17","13","4","0","0","0","390","293","97","3","1","2","0","0","0","0","0","0","-2"
"134097","Florida State University","2017","Tenured, associate professors","293","171","122","1","1","0","47","35","12","14","4","10","11","8","3","0","0","0","215","122","93","3","0","3","0","0","0","2","1","1","-2"
"134097","Florida State University","2017","On-Tenure track total","321","177","144","0","0","0","43","27","16","15","7","8","18","9","9","0","0","0","196","103","93","5","2","3","0","0","0","44","29","15","-2"
"134097","Florida State University","2017","On-tenure track, professors","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"134097","Florida State University","2017","On-tenure track, associate professors","14","6","8","0","0","0","5","4","1","1","1","0","1","0","1","0","0","0","7","1","6","0","0","0","0","0","0","0","0","0","-2"
"134097","Florida State University","2017","On-tenure track, assistant professors","302","169","133","0","0","0","38","23","15","14","6","8","17","9","8","0","0","0","184","100","84","5","2","3","0","0","0","44","29","15","-2"
"134097","Florida State University","2017","Not on tenure track/No tenure system system total","370","166","204","0","0","0","15","4","11","22","7","15","21","7","14","0","0","0","292","139","153","8","2","6","0","0","0","12","7","5","-2"
"134097","Florida State University","2017","Not on tenure/no tenure system, professors","14","8","6","0","0","0","0","0","0","1","1","0","2","0","2","0","0","0","10","7","3","1","0","1","0","0","0","0","0","0","-2"
"134097","Florida State University","2017","Not on tenure/no tenure system, associate professors","11","7","4","0","0","0","1","0","1","1","0","1","2","2","0","0","0","0","6","4","2","1","1","0","0","0","0","0","0","0","-2"
"134097","Florida State University","2017","Not on tenure/no tenure system, assistant professors","30","11","19","0","0","0","0","0","0","5","2","3","2","0","2","0","0","0","18","6","12","1","0","1","0","0","0","4","3","1","-2"
"134097","Florida State University","2017","Not on tenure/no tenure system, no academic rank","315","140","175","0","0","0","14","4","10","15","4","11","15","5","10","0","0","0","258","122","136","5","1","4","0","0","0","8","4","4","-2"
"135726","University of Miami","2017","Tenured total","859","623","236","4","4","0","112","83","29","23","14","9","95","61","34","0","0","0","612","453","159","3","2","1","4","3","1","6","3","3","-2"
"135726","University of Miami","2017","Tenured, professors","588","461","127","3","3","0","66","53","13","14","9","5","65","47","18","0","0","0","432","343","89","3","2","1","3","3","0","2","1","1","-2"
"135726","University of Miami","2017","Tenured, associate professors","271","162","109","1","1","0","46","30","16","9","5","4","30","14","16","0","0","0","180","110","70","0","0","0","1","0","1","4","2","2","-2"
"135726","University of Miami","2017","On-Tenure track total","208","131","77","1","1","0","39","29","10","10","7","3","20","13","7","0","0","0","104","56","48","1","0","1","0","0","0","33","25","8","-2"
"135726","University of Miami","2017","On-tenure track, professors","8","5","3","0","0","0","2","2","0","1","1","0","1","0","1","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"135726","University of Miami","2017","On-tenure track, associate professors","38","29","9","0","0","0","12","10","2","1","1","0","4","4","0","0","0","0","20","13","7","0","0","0","0","0","0","1","1","0","-2"
"135726","University of Miami","2017","On-tenure track, assistant professors","162","97","65","1","1","0","25","17","8","8","5","3","15","9","6","0","0","0","81","42","39","1","0","1","0","0","0","31","23","8","-2"
"135726","University of Miami","2017","Not on tenure track/No tenure system system total","443","210","233","0","0","0","21","5","16","33","13","20","109","45","64","0","0","0","250","126","124","6","2","4","6","5","1","18","14","4","-2"
"135726","University of Miami","2017","Not on tenure/no tenure system, professors","19","13","6","0","0","0","0","0","0","1","0","1","2","2","0","0","0","0","15","10","5","0","0","0","0","0","0","1","1","0","-2"
"135726","University of Miami","2017","Not on tenure/no tenure system, associate professors","35","18","17","0","0","0","3","2","1","4","2","2","8","3","5","0","0","0","20","11","9","0","0","0","0","0","0","0","0","0","-2"
"135726","University of Miami","2017","Not on tenure/no tenure system, assistant professors","86","38","48","0","0","0","5","2","3","11","3","8","23","5","18","0","0","0","34","19","15","2","1","1","3","2","1","8","6","2","-2"
"135726","University of Miami","2017","Not on tenure/no tenure system, instructors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"135726","University of Miami","2017","Not on tenure/no tenure system, lecturers","302","140","162","0","0","0","13","1","12","16","7","9","76","35","41","0","0","0","181","86","95","4","1","3","3","3","0","9","7","2","-2"
"137351","University of South Florida-Main Campus","2017","Tenured total","713","481","232","3","2","1","100","80","20","30","14","16","38","20","18","0","0","0","530","355","175","0","0","0","3","3","0","9","7","2","-2"
"137351","University of South Florida-Main Campus","2017","Tenured, professors","385","287","98","3","2","1","48","46","2","6","5","1","23","14","9","0","0","0","303","218","85","0","0","0","2","2","0","0","0","0","-2"
"137351","University of South Florida-Main Campus","2017","Tenured, associate professors","326","194","132","0","0","0","52","34","18","24","9","15","15","6","9","0","0","0","225","137","88","0","0","0","1","1","0","9","7","2","-2"
"137351","University of South Florida-Main Campus","2017","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"137351","University of South Florida-Main Campus","2017","Tenured, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"137351","University of South Florida-Main Campus","2017","On-Tenure track total","274","145","129","1","0","1","54","31","23","15","6","9","19","9","10","0","0","0","149","78","71","0","0","0","4","3","1","32","18","14","-2"
"137351","University of South Florida-Main Campus","2017","On-tenure track, professors","13","9","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","12","8","4","0","0","0","0","0","0","0","0","0","-2"
"137351","University of South Florida-Main Campus","2017","On-tenure track, associate professors","54","29","25","0","0","0","11","9","2","2","0","2","6","3","3","0","0","0","32","16","16","0","0","0","0","0","0","3","1","2","-2"
"137351","University of South Florida-Main Campus","2017","On-tenure track, assistant professors","202","104","98","1","0","1","41","20","21","13","6","7","13","6","7","0","0","0","102","52","50","0","0","0","4","3","1","28","17","11","-2"
"137351","University of South Florida-Main Campus","2017","On-tenure track, instructors","5","3","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"137351","University of South Florida-Main Campus","2017","Not on tenure track/No tenure system system total","794","361","433","1","1","0","86","42","44","39","16","23","111","59","52","2","0","2","530","229","301","0","0","0","0","0","0","25","14","11","-2"
"137351","University of South Florida-Main Campus","2017","Not on tenure/no tenure system, professors","50","36","14","0","0","0","4","2","2","2","1","1","2","1","1","0","0","0","42","32","10","0","0","0","0","0","0","0","0","0","-2"
"137351","University of South Florida-Main Campus","2017","Not on tenure/no tenure system, associate professors","84","45","39","1","1","0","8","5","3","6","3","3","14","9","5","0","0","0","54","27","27","0","0","0","0","0","0","1","0","1","-2"
"137351","University of South Florida-Main Campus","2017","Not on tenure/no tenure system, assistant professors","237","112","125","0","0","0","29","15","14","11","3","8","59","35","24","1","0","1","127","54","73","0","0","0","0","0","0","10","5","5","-2"
"137351","University of South Florida-Main Campus","2017","Not on tenure/no tenure system, instructors","356","137","219","0","0","0","25","9","16","19","9","10","25","7","18","0","0","0","276","104","172","0","0","0","0","0","0","11","8","3","-2"
"137351","University of South Florida-Main Campus","2017","Not on tenure/no tenure system, no academic rank","67","31","36","0","0","0","20","11","9","1","0","1","11","7","4","1","0","1","31","12","19","0","0","0","0","0","0","3","1","2","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Tenured total","654","518","136","0","0","0","71","60","11","20","13","7","20","13","7","0","0","0","340","277","63","1","1","0","1","1","0","201","153","48","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Tenured, professors","402","332","70","0","0","0","51","45","6","8","5","3","8","6","2","0","0","0","229","189","40","0","0","0","0","0","0","106","87","19","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Tenured, associate professors","252","186","66","0","0","0","20","15","5","12","8","4","12","7","5","0","0","0","111","88","23","1","1","0","1","1","0","95","66","29","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","On-Tenure track total","175","120","55","0","0","0","19","9","10","5","3","2","3","3","0","0","0","0","74","52","22","1","1","0","2","1","1","71","51","20","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","On-tenure track, associate professors","8","6","2","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5","4","1","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","On-tenure track, assistant professors","166","113","53","0","0","0","18","9","9","4","2","2","3","3","0","0","0","0","72","50","22","1","1","0","2","1","1","66","47","19","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Not on tenure track/No tenure system system total","177","93","84","0","0","0","12","6","6","6","5","1","2","0","2","0","0","0","128","66","62","0","0","0","2","0","2","27","16","11","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Not on tenure/no tenure system, instructors","9","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0","1","0","1","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Not on tenure/no tenure system, lecturers","94","47","47","0","0","0","8","3","5","4","3","1","2","0","2","0","0","0","65","32","33","0","0","0","1","0","1","14","9","5","-2"
"139755","Georgia Institute of Technology-Main Campus","2017","Not on tenure/no tenure system, no academic rank","74","43","31","0","0","0","4","3","1","2","2","0","0","0","0","0","0","0","55","31","24","0","0","0","1","0","1","12","7","5","-2"
"139959","University of Georgia","2017","Tenured total","1220","820","400","4","2","2","126","94","32","74","39","35","53","33","20","0","0","0","927","627","300","5","4","1","29","20","9","2","1","1","-2"
"139959","University of Georgia","2017","Tenured, professors","717","526","191","4","2","2","62","48","14","45","25","20","26","18","8","0","0","0","559","417","142","3","3","0","17","13","4","1","0","1","-2"
"139959","University of Georgia","2017","Tenured, associate professors","502","293","209","0","0","0","64","46","18","29","14","15","27","15","12","0","0","0","367","209","158","2","1","1","12","7","5","1","1","0","-2"
"139959","University of Georgia","2017","Tenured, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"139959","University of Georgia","2017","On-Tenure track total","391","224","167","1","1","0","47","30","17","18","8","10","15","5","10","0","0","0","229","136","93","2","0","2","63","35","28","16","9","7","-2"
"139959","University of Georgia","2017","On-tenure track, associate professors","19","11","8","0","0","0","3","1","2","1","1","0","1","0","1","0","0","0","8","5","3","1","0","1","5","4","1","0","0","0","-2"
"139959","University of Georgia","2017","On-tenure track, assistant professors","372","213","159","1","1","0","44","29","15","17","7","10","14","5","9","0","0","0","221","131","90","1","0","1","58","31","27","16","9","7","-2"
"139959","University of Georgia","2017","Not on tenure track/No tenure system system total","422","186","236","2","0","2","14","5","9","12","4","8","14","2","12","0","0","0","318","140","178","3","1","2","51","26","25","8","8","0","-2"
"139959","University of Georgia","2017","Not on tenure/no tenure system, professors","15","7","8","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","13","5","8","0","0","0","1","1","0","0","0","0","-2"
"139959","University of Georgia","2017","Not on tenure/no tenure system, associate professors","33","10","23","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","27","9","18","1","0","1","2","1","1","0","0","0","-2"
"139959","University of Georgia","2017","Not on tenure/no tenure system, assistant professors","79","30","49","0","0","0","2","1","1","2","0","2","0","0","0","0","0","0","46","12","34","1","0","1","25","14","11","3","3","0","-2"
"139959","University of Georgia","2017","Not on tenure/no tenure system, instructors","78","37","41","1","0","1","2","1","1","1","1","0","9","2","7","0","0","0","58","29","29","0","0","0","7","4","3","0","0","0","-2"
"139959","University of Georgia","2017","Not on tenure/no tenure system, lecturers","217","102","115","1","0","1","9","3","6","7","2","5","4","0","4","0","0","0","174","85","89","1","1","0","16","6","10","5","5","0","-2"
"140720","Paine College","2017","Tenured total","3","3","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","Tenured, professors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","Tenured, associate professors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","On-Tenure track total","19","13","6","0","0","0","4","4","0","11","6","5","1","1","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","On-tenure track, associate professors","4","3","1","0","0","0","1","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","On-tenure track, assistant professors","15","10","5","0","0","0","3","3","0","8","4","4","1","1","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","Not on tenure track/No tenure system system total","8","5","3","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","Not on tenure/no tenure system, assistant professors","4","3","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2017","Not on tenure/no tenure system, instructors","4","2","2","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Tenured total","45","32","13","0","0","0","15","11","4","23","17","6","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Tenured, professors","21","16","5","0","0","0","7","6","1","12","9","3","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Tenured, associate professors","19","13","6","0","0","0","7","5","2","8","6","2","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Tenured, assistant professors","4","3","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Tenured, instructors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","On-Tenure track total","84","45","39","0","0","0","7","6","1","33","16","17","1","1","0","1","0","1","24","14","10","1","0","1","1","0","1","16","8","8","-2"
"140960","Savannah State University","2017","On-tenure track, professors","3","3","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","On-tenure track, associate professors","18","9","9","0","0","0","2","2","0","3","2","1","0","0","0","0","0","0","9","5","4","1","0","1","0","0","0","3","0","3","-2"
"140960","Savannah State University","2017","On-tenure track, assistant professors","60","33","27","0","0","0","4","3","1","27","12","15","1","1","0","1","0","1","13","9","4","0","0","0","1","0","1","13","8","5","-2"
"140960","Savannah State University","2017","On-tenure track, instructors","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","On-tenure track, lecturers","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Not on tenure track/No tenure system system total","76","32","44","0","0","0","5","4","1","32","8","24","2","1","1","0","0","0","28","15","13","1","0","1","4","1","3","4","3","1","-2"
"140960","Savannah State University","2017","Not on tenure/no tenure system, professors","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Not on tenure/no tenure system, associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Not on tenure/no tenure system, assistant professors","6","1","5","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2017","Not on tenure/no tenure system, instructors","47","21","26","0","0","0","4","4","0","19","6","13","2","1","1","0","0","0","15","8","7","1","0","1","3","0","3","3","2","1","-2"
"140960","Savannah State University","2017","Not on tenure/no tenure system, lecturers","14","4","10","0","0","0","1","0","1","6","1","5","0","0","0","0","0","0","6","2","4","0","0","0","1","1","0","0","0","0","-2"
"140960","Savannah State University","2017","Not on tenure/no tenure system, no academic rank","7","4","3","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","1","1","0","-2"
"141060","Spelman College","2017","Tenured total","82","28","54","2","1","1","9","4","5","54","14","40","4","2","2","0","0","0","12","7","5","1","0","1","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","Tenured, professors","21","9","12","0","0","0","5","2","3","11","3","8","1","0","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","Tenured, associate professors","61","19","42","2","1","1","4","2","2","43","11","32","3","2","1","0","0","0","8","3","5","1","0","1","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","On-Tenure track total","46","13","33","0","0","0","9","5","4","25","5","20","3","1","2","1","1","0","6","0","6","2","1","1","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","On-tenure track, assistant professors","46","13","33","0","0","0","9","5","4","25","5","20","3","1","2","1","1","0","6","0","6","2","1","1","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","Not on tenure track/No tenure system system total","45","9","36","0","0","0","0","0","0","34","6","28","5","1","4","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","Not on tenure/no tenure system, instructors","15","3","12","0","0","0","0","0","0","14","3","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2017","Not on tenure/no tenure system, lecturers","30","6","24","0","0","0","0","0","0","20","3","17","4","1","3","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2017","Tenured total","737","447","290","1","1","0","211","127","84","5","3","2","13","8","5","34","10","24","433","280","153","8","2","6","0","0","0","32","16","16","-2"
"141574","University of Hawaii at Manoa","2017","Tenured, professors","431","294","137","1","1","0","117","85","32","2","1","1","7","3","4","14","4","10","276","194","82","3","0","3","0","0","0","11","6","5","-2"
"141574","University of Hawaii at Manoa","2017","Tenured, associate professors","305","153","152","0","0","0","93","42","51","3","2","1","6","5","1","20","6","14","157","86","71","5","2","3","0","0","0","21","10","11","-2"
"141574","University of Hawaii at Manoa","2017","Tenured, assistant professors","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2017","On-Tenure track total","198","88","110","0","0","0","44","23","21","5","2","3","4","1","3","16","4","12","95","45","50","12","4","8","0","0","0","22","9","13","-2"
"141574","University of Hawaii at Manoa","2017","On-tenure track, professors","5","4","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2017","On-tenure track, associate professors","8","5","3","0","0","0","2","1","1","0","0","0","0","0","0","1","1","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2017","On-tenure track, assistant professors","185","79","106","0","0","0","39","19","20","5","2","3","4","1","3","15","3","12","88","41","47","12","4","8","0","0","0","22","9","13","-2"
"141574","University of Hawaii at Manoa","2017","Not on tenure track/No tenure system system total","218","91","127","1","0","1","71","22","49","4","0","4","6","2","4","30","9","21","78","45","33","11","3","8","0","0","0","17","10","7","-2"
"141574","University of Hawaii at Manoa","2017","Not on tenure/no tenure system, professors","13","10","3","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","1","1","0","-2"
"141574","University of Hawaii at Manoa","2017","Not on tenure/no tenure system, associate professors","24","12","12","0","0","0","11","5","6","0","0","0","0","0","0","1","0","1","11","6","5","1","1","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2017","Not on tenure/no tenure system, assistant professors","85","35","50","1","0","1","25","7","18","2","0","2","3","1","2","9","3","6","31","18","13","4","0","4","0","0","0","10","6","4","-2"
"141574","University of Hawaii at Manoa","2017","Not on tenure/no tenure system, instructors","96","34","62","0","0","0","29","6","23","2","0","2","3","1","2","20","6","14","30","16","14","6","2","4","0","0","0","6","3","3","-2"
"141644","Hawaii Pacific University","2017","Tenured total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Tenured, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Tenured, associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Not on tenure track/No tenure system system total","147","81","66","4","2","2","27","14","13","2","1","1","6","0","6","4","2","2","100","61","39","4","1","3","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Not on tenure/no tenure system, professors","24","13","11","1","0","1","3","2","1","0","0","0","0","0","0","1","0","1","18","11","7","1","0","1","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Not on tenure/no tenure system, associate professors","47","27","20","2","1","1","11","6","5","0","0","0","1","0","1","1","1","0","30","18","12","2","1","1","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Not on tenure/no tenure system, assistant professors","47","24","23","1","1","0","7","3","4","0","0","0","4","0","4","0","0","0","34","20","14","1","0","1","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Not on tenure/no tenure system, instructors","14","8","6","0","0","0","3","1","2","0","0","0","1","0","1","2","1","1","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2017","Not on tenure/no tenure system, lecturers","15","9","6","0","0","0","3","2","1","2","1","1","0","0","0","0","0","0","10","6","4","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2017","Tenured total","364","209","155","3","1","2","28","20","8","2","2","0","12","4","8","0","0","0","312","176","136","3","3","0","0","0","0","4","3","1","-2"
"142115","Boise State University","2017","Tenured, professors","172","110","62","3","1","2","10","8","2","0","0","0","6","3","3","0","0","0","151","96","55","1","1","0","0","0","0","1","1","0","-2"
"142115","Boise State University","2017","Tenured, associate professors","189","98","91","0","0","0","18","12","6","2","2","0","6","1","5","0","0","0","158","79","79","2","2","0","0","0","0","3","2","1","-2"
"142115","Boise State University","2017","Tenured, assistant professors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2017","On-Tenure track total","159","83","76","0","0","0","8","4","4","0","0","0","5","3","2","0","0","0","124","61","63","1","1","0","2","2","0","19","12","7","-2"
"142115","Boise State University","2017","On-tenure track, associate professors","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2017","On-tenure track, assistant professors","153","80","73","0","0","0","8","4","4","0","0","0","5","3","2","0","0","0","118","58","60","1","1","0","2","2","0","19","12","7","-2"
"142115","Boise State University","2017","Not on tenure track/No tenure system system total","234","98","136","0","0","0","8","3","5","0","0","0","9","1","8","1","1","0","209","89","120","2","1","1","0","0","0","5","3","2","-2"
"142115","Boise State University","2017","Not on tenure/no tenure system, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"142115","Boise State University","2017","Not on tenure/no tenure system, associate professors","11","3","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10","2","8","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2017","Not on tenure/no tenure system, assistant professors","58","21","37","0","0","0","2","1","1","0","0","0","3","0","3","0","0","0","51","18","33","0","0","0","0","0","0","2","2","0","-2"
