"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"133669","Florida Atlantic University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","63","30","33","0","0","0","5","3","2","2","1","1","4","0","4","0","0","0","43","22","21","1","0","1","0","0","0","8","4","4","-2"
"133669","Florida Atlantic University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","275","116","159","0","0","0","11","4","7","15","7","8","22","6","16","0","0","0","205","89","116","3","0","3","0","0","0","19","10","9","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Tenured, Professors","6","3","3","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","2","0","2","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Tenured total","10","4","6","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","5","2","3","0","0","0","2","0","2","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","1","0","1","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","6","0","6","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"133960","The College of the Florida Keys","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","16","5","11","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","13","5","8","1","0","1","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Tenured, Professors","13","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","5","0","0","0","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","20","11","9","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","17","10","7","0","0","0","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","55","24","31","0","0","0","3","1","2","6","1","5","1","1","0","0","0","0","43","19","24","0","0","0","1","1","0","1","1","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Tenured, Instructors","61","23","38","1","0","1","4","2","2","6","2","4","7","1","6","0","0","0","43","18","25","0","0","0","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Tenured total","154","68","86","1","0","1","7","3","4","15","4","11","8","2","6","0","0","0","121","57","64","0","0","0","1","1","0","1","1","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","18","9","9","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","15","7","8","0","0","0","0","0","0","1","1","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","11","2","9","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","10","1","9","0","0","0","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, No academic rank","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"134608","Indian River State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","31","11","20","0","0","0","0","0","0","2","2","0","1","0","1","0","0","0","27","8","19","0","0","0","0","0","0","1","1","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Tenured, Professors","176","86","90","1","1","0","4","1","3","21","6","15","58","26","32","0","0","0","89","50","39","3","2","1","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","258","125","133","0","0","0","12","6","6","42","19","23","115","59","56","0","0","0","88","41","47","1","0","1","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","139","58","81","1","0","1","11","5","6","19","6","13","59","27","32","0","0","0","47","20","27","2","0","2","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Tenured, Instructors","14","11","3","0","0","0","0","0","0","3","2","1","7","5","2","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Tenured total","587","280","307","2","1","1","27","12","15","85","33","52","239","117","122","0","0","0","228","115","113","6","2","4","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","20","9","11","0","0","0","1","0","1","3","1","2","12","4","8","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","50","22","28","0","0","0","2","0","2","10","3","7","18","12","6","0","0","0","20","7","13","0","0","0","0","0","0","0","0","0","-2"
"135717","Miami Dade College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","71","32","39","0","0","0","3","0","3","13","4","9","31","17","14","0","0","0","24","11","13","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Tenured, Professors","23","16","7","0","0","0","2","2","0","2","2","0","2","1","1","0","0","0","13","7","6","0","0","0","4","4","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","12","6","6","0","0","0","1","1","0","3","2","1","1","0","1","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","21","7","14","0","0","0","0","0","0","3","1","2","2","0","2","0","0","0","16","6","10","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Tenured, Instructors","141","54","87","0","0","0","3","2","1","16","8","8","15","3","12","0","0","0","97","38","59","0","0","0","10","3","7","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Tenured total","197","83","114","0","0","0","6","5","1","24","13","11","20","4","16","0","0","0","133","54","79","0","0","0","14","7","7","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","7","6","1","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","7","5","2","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","15","5","10","0","0","0","1","1","0","5","2","3","0","0","0","0","0","0","9","2","7","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","32","12","20","1","0","1","2","2","0","3","1","2","2","0","2","0","0","0","24","9","15","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, No academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","62","28","34","1","0","1","5","5","0","9","3","6","5","2","3","0","0","0","41","17","24","1","1","0","0","0","0","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","24","9","15","0","0","0","0","0","0","1","0","1","3","1","2","0","0","0","17","6","11","1","1","0","2","1","1","0","0","0","-2"
"136358","Palm Beach State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","24","9","15","0","0","0","0","0","0","1","0","1","3","1","2","0","0","0","17","6","11","1","1","0","2","1","1","0","0","0","-2"
"136516","Polk State College","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","86","36","50","2","1","1","0","0","0","4","2","2","3","1","2","0","0","0","74","31","43","0","0","0","2","0","2","1","1","0","-2"
"136516","Polk State College","2010","Total full-time Instruction/research/public service, Tenured total","86","36","50","2","1","1","0","0","0","4","2","2","3","1","2","0","0","0","74","31","43","0","0","0","2","0","2","1","1","0","-2"
"136516","Polk State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, No academic rank","27","9","18","0","0","0","1","1","0","3","0","3","3","1","2","0","0","0","17","5","12","0","0","0","2","1","1","1","1","0","-2"
"136516","Polk State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","27","9","18","0","0","0","1","1","0","3","0","3","3","1","2","0","0","0","17","5","12","0","0","0","2","1","1","1","1","0","-2"
"136516","Polk State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","12","4","8","0","0","0","1","1","0","2","1","1","2","0","2","0","0","0","6","2","4","0","0","0","1","0","1","0","0","0","-2"
"136516","Polk State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","12","4","8","0","0","0","1","1","0","2","1","1","2","0","2","0","0","0","6","2","4","0","0","0","1","0","1","0","0","0","-2"
"137209","Seminole State College of Florida","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","147","57","90","0","0","0","3","2","1","11","4","7","8","3","5","1","1","0","123","46","77","1","1","0","0","0","0","0","0","0","-2"
"137209","Seminole State College of Florida","2010","Total full-time Instruction/research/public service, Tenured total","147","57","90","0","0","0","3","2","1","11","4","7","8","3","5","1","1","0","123","46","77","1","1","0","0","0","0","0","0","0","-2"
"137209","Seminole State College of Florida","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, No academic rank","46","17","29","0","0","0","2","1","1","3","1","2","6","4","2","0","0","0","34","11","23","1","0","1","0","0","0","0","0","0","-2"
"137209","Seminole State College of Florida","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","46","17","29","0","0","0","2","1","1","3","1","2","6","4","2","0","0","0","34","11","23","1","0","1","0","0","0","0","0","0","-2"
"137209","Seminole State College of Florida","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"137209","Seminole State College of Florida","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"137315","South Florida State College","2010","Total full-time Instruction/research/public service, Tenured, Instructors","43","23","20","0","0","0","1","0","1","1","0","1","1","1","0","0","0","0","40","22","18","0","0","0","0","0","0","0","0","0","-2"
"137315","South Florida State College","2010","Total full-time Instruction/research/public service, Tenured total","43","23","20","0","0","0","1","0","1","1","0","1","1","1","0","0","0","0","40","22","18","0","0","0","0","0","0","0","0","0","-2"
"137315","South Florida State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","13","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","5","8","0","0","0","0","0","0","0","0","0","-2"
"137315","South Florida State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","13","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","5","8","0","0","0","0","0","0","0","0","0","-2"
"137315","South Florida State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","7","0","0","0","0","0","0","0","0","0","-2"
"137315","South Florida State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","7","0","0","0","0","0","0","0","0","0","-2"
"138187","Valencia College","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","259","117","142","3","1","2","10","5","5","18","8","10","22","7","15","0","0","0","205","95","110","0","0","0","1","1","0","0","0","0","-2"
"138187","Valencia College","2010","Total full-time Instruction/research/public service, Tenured total","259","117","142","3","1","2","10","5","5","18","8","10","22","7","15","0","0","0","205","95","110","0","0","0","1","1","0","0","0","0","-2"
"138187","Valencia College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, No academic rank","75","19","56","0","0","0","2","0","2","8","2","6","5","2","3","0","0","0","59","15","44","0","0","0","1","0","1","0","0","0","-2"
"138187","Valencia College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","75","19","56","0","0","0","2","0","2","8","2","6","5","2","3","0","0","0","59","15","44","0","0","0","1","0","1","0","0","0","-2"
"138187","Valencia College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","26","15","11","0","0","0","1","1","0","5","4","1","5","1","4","0","0","0","15","9","6","0","0","0","0","0","0","0","0","0","-2"
"138187","Valencia College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","26","15","11","0","0","0","1","1","0","5","4","1","5","1","4","0","0","0","15","9","6","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Tenured, Professors","17","12","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","16","12","4","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","38","18","20","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","36","17","19","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Tenured total","60","32","28","0","0","0","1","1","0","1","0","1","1","0","1","0","0","0","57","31","26","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","59","24","35","0","0","0","1","0","1","3","1","2","1","1","0","0","0","0","50","20","30","0","0","0","0","0","0","4","2","2","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","7","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","6","0","0","0","0","0","0","0","0","0","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","75","31","44","0","0","0","1","0","1","3","1","2","1","1","0","0","0","0","66","27","39","0","0","0","0","0","0","4","2","2","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","1","0","1","-2"
"139463","Dalton State College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","6","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","2","0","2","-2"
"142887","American Academy of Art","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","28","14","14","0","0","0","1","1","0","2","0","2","1","0","1","0","0","0","22","12","10","1","0","1","1","1","0","0","0","0","-2"
"142887","American Academy of Art","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","28","14","14","0","0","0","1","1","0","2","0","2","1","0","1","0","0","0","22","12","10","1","0","1","1","1","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Tenured, Professors","13","8","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","12","7","5","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","26","13","13","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","24","13","11","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Tenured total","40","22","18","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","37","21","16","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","38","18","20","0","0","0","0","0","0","1","0","1","4","2","2","0","0","0","32","16","16","0","0","0","0","0","0","1","0","1","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","49","24","25","0","0","0","0","0","0","1","0","1","4","2","2","0","0","0","43","22","21","0","0","0","0","0","0","1","0","1","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","3","0","0","0","1","0","1","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","18","8","10","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","16","7","9","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"143118","Aurora University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","27","13","14","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","24","12","12","0","0","0","1","0","1","0","0","0","-2"
"143978","The Chicago School of Professional Psychology at Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","7","4","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","1","1","0","0","0","0","-2"
"143978","The Chicago School of Professional Psychology at Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","20","12","8","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","16","10","6","0","0","0","1","1","0","0","0","0","-2"
"143978","The Chicago School of Professional Psychology at Chicago","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","28","10","18","0","0","0","3","1","2","5","2","3","3","2","1","0","0","0","15","5","10","0","0","0","2","0","2","0","0","0","-2"
"143978","The Chicago School of Professional Psychology at Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","55","26","29","1","0","1","3","1","2","8","3","5","3","2","1","0","0","0","36","18","18","0","0","0","4","2","2","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Tenured, Professors","23","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","16","7","0","0","0","0","0","0","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Tenured total","24","16","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","16","8","0","0","0","0","0","0","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","11","4","7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","10","4","6","0","0","0","0","0","0","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","43","11","32","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","38","11","27","0","0","0","1","0","1","1","0","1","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","42","20","22","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","38","19","19","0","0","0","1","1","0","1","0","1","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","97","35","62","0","0","0","1","0","1","3","0","3","2","0","2","0","0","0","86","34","52","0","0","0","3","1","2","2","0","2","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","9","2","7","0","0","0","2","1","1","2","0","2","1","0","1","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"144351","Concordia University-Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","10","3","7","0","0","0","2","1","1","2","0","2","1","0","1","0","0","0","4","2","2","0","0","0","1","0","1","0","0","0","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Tenured, Professors","447","328","119","0","0","0","66","51","15","4","2","2","14","9","5","0","0","0","358","262","96","0","0","0","1","1","0","4","3","1","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","360","221","139","0","0","0","52","39","13","21","10","11","29","15","14","0","0","0","251","153","98","2","1","1","1","1","0","4","2","2","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","56","31","25","0","0","0","13","7","6","4","2","2","3","2","1","0","0","0","32","18","14","0","0","0","2","0","2","2","2","0","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Tenured, No academic rank","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Tenured total","864","581","283","0","0","0","132","98","34","29","14","15","46","26","20","0","0","0","641","433","208","2","1","1","4","2","2","10","7","3","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","12","9","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","9","7","2","1","1","0","0","0","0","1","0","1","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","42","24","18","0","0","0","10","6","4","2","1","1","0","0","0","0","0","0","27","14","13","1","1","0","1","1","0","1","1","0","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","329","161","168","2","0","2","55","34","21","22","7","15","28","11","17","0","0","0","156","78","78","3","1","2","6","2","4","57","28","29","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","383","194","189","2","0","2","66","41","25","24","8","16","28","11","17","0","0","0","192","99","93","5","3","2","7","3","4","59","29","30","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","21","20","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","15","14","1","0","0","0","1","1","0","0","0","0","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","75","39","36","0","0","0","13","7","6","5","3","2","0","0","0","0","0","0","55","27","28","0","0","0","1","1","0","1","1","0","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","388","211","177","0","0","0","99","58","41","10","5","5","17","9","8","0","0","0","198","97","101","1","0","1","8","5","3","55","37","18","-2"
"145600","University of Illinois Chicago","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","45","8","37","0","0","0","1","0","1","2","0","2","2","1","1","0","0","0","32","6","26","2","0","2","3","1","2","3","0","3","-2"
