"unitid","institution name","year","S2009_f.Tenure status and academic rank of full-time instruction/research/public service staff","S2009_f_RV.Grand total","S2009_f_RV.Grand total men","S2009_f_RV.Grand total women","S2009_f_RV.American Indian or Alaska Native total - derived","S2009_f_RV.American Indian or Alaska Native men - derived","S2009_f_RV.American Indian or Alaska Native women - derived","S2009_f_RV.Asian/Native Hawaiian/Other Pacific Islander total - derived","S2009_f_RV.Asian/Native Hawaiian/Other Pacific Islander men - derived","S2009_f_RV.Asian/Native Hawaiian/Other Pacific Islander women - derived","S2009_f_RV.Black or African American/Black non-Hispanic total - derived","S2009_f_RV.Black or African American/Black non-Hispanic men - derived","S2009_f_RV.Black or African American/Black non-Hispanic women - derived","S2009_f_RV.Hispanic or Latino/Hispanic total - derived","S2009_f_RV.Hispanic or Latino/Hispanic men - derived","S2009_f_RV.Hispanic or Latino/Hispanic women - derived","S2009_f_RV.White/White non-Hispanic total - derived","S2009_f_RV.White/White non-Hispanic men - derived","S2009_f_RV.White/White non-Hispanic women - derived","S2009_f_RV.American Indian or Alaska Native total - new","S2009_f_RV.American Indian or Alaska Native men - new","S2009_f_RV.American Indian or Alaska Native women - new","S2009_f_RV.Asian total - new","S2009_f_RV.Asian men - new","S2009_f_RV.Asian women - new","S2009_f_RV.Black or African American total - new","S2009_f_RV.Black or African American men - new","S2009_f_RV.Black or African American women - new","S2009_f_RV.Hispanic or Latino total - new","S2009_f_RV.Hispanic or Latino men - new","S2009_f_RV.Hispanic or Latino women - new","S2009_f_RV.Native Hawaiian or Other Pacific Islander total - new","S2009_f_RV.Native Hawaiian or Other Pacific Islander men - new","S2009_f_RV.Native Hawaiian or Other Pacific Islander women - new","S2009_f_RV.White total - new","S2009_f_RV.White men - new","S2009_f_RV.White women - new","S2009_f_RV.Two or more races total - new","S2009_f_RV.Two or more races men - new","S2009_f_RV.Two or more races women - new","S2009_f_RV.American Indian or Alaska Native total - old","S2009_f_RV.American Indian or Alaska Native men - old","S2009_f_RV.American Indian or Alaska Native women - old","S2009_f_RV.Asian or Pacific Islander total - old","S2009_f_RV.Asian or Pacific Islander men - old","S2009_f_RV.Asian or Pacific Islander women - old","S2009_f_RV.White non-Hispanic women - old","S2009_f_RV.Black non-Hispanic  total  - old","S2009_f_RV.Black non-Hispanic men - old","S2009_f_RV.Black non-Hispanic women - old","S2009_f_RV.Hispanic total - old","S2009_f_RV.Hispanic men - old","S2009_f_RV.Hispanic women - old","S2009_f_RV.White non-Hispanic total  - old","S2009_f_RV.White non-Hispanic men  - old","S2009_f_RV.Race/ethnicity unknown total","S2009_f_RV.Race/ethnicity unknown men","S2009_f_RV.Race/ethnicity unknown women","S2009_f_RV.Nonresident alien total","S2009_f_RV.Nonresident alien men","S2009_f_RV.Nonresident alien women","IDX_HR"
"190114","Metropolitan College of New York","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190114","Metropolitan College of New York","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","24","16","8","0","0","0","0","0","0","5","3","2","1","1","0","18","12","6","0","0","0","0","0","0","5","3","2","1","1","0","0","0","0","18","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Tenured, Professors","74","44","30","0","0","0","10","8","2","1","0","1","3","3","0","59","32","27","0","0","0","10","8","2","1","0","1","3","3","0","0","0","0","59","32","27","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","116","70","46","1","1","0","14","10","4","2","1","1","3","1","2","93","56","37","1","1","0","14","10","4","2","1","1","3","1","2","0","0","0","93","56","37","0","0","0",,,,,,,,,,,,,,,,"0","0","0","3","1","2","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","32","13","19","0","0","0","4","1","3","1","1","0","1","0","1","24","10","14","0","0","0","4","1","3","1","1","0","1","0","1","0","0","0","24","10","14","0","0","0",,,,,,,,,,,,,,,,"0","0","0","2","1","1","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Tenured, Lecturers","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Tenured total","225","129","96","1","1","0","28","19","9","4","2","2","7","4","3","179","100","79","1","1","0","28","19","9","4","2","2","7","4","3","0","0","0","179","100","79","0","0","0",,,,,,,,,,,,,,,,"0","0","0","6","3","3","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","6","3","3","0","0","0","2","1","1","1","1","0","1","0","1","2","1","1","0","0","0","2","1","1","1","1","0","1","0","1","0","0","0","2","1","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","98","59","39","0","0","0","8","4","4","6","3","3","5","3","2","64","39","25","0","0","0","8","4","4","6","3","3","5","3","2","0","0","0","64","39","25","0","0","0",,,,,,,,,,,,,,,,"2","1","1","13","9","4","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","11","3","8","0","0","0","1","0","1","0","0","0","1","0","1","9","3","6","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","9","3","6","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","117","67","50","0","0","0","11","5","6","7","4","3","8","4","4","76","44","32","0","0","0","11","5","6","7","4","3","8","4","4","0","0","0","76","44","32","0","0","0",,,,,,,,,,,,,,,,"2","1","1","13","9","4","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190558","College of Staten Island CUNY","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","4","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Tenured, Professors","224","128","96","0","0","0","8","5","3","14","10","4","17","10","7","184","103","81","0","0","0","8","5","3","14","10","4","17","10","7","0","0","0","184","103","81","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","201","91","110","0","0","0","26","10","16","21","8","13","26","8","18","126","63","63","0","0","0","26","10","16","21","8","13","26","8","18","0","0","0","126","63","63","0","0","0",,,,,,,,,,,,,,,,"1","1","0","1","1","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","28","14","14","0","0","0","6","2","4","5","2","3","1","1","0","16","9","7","0","0","0","6","2","4","5","2","3","1","1","0","0","0","0","16","9","7","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Tenured, Lecturers","16","8","8","0","0","0","1","0","1","5","2","3","2","1","1","8","5","3","0","0","0","1","0","1","5","2","3","2","1","1","0","0","0","8","5","3","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Tenured total","469","241","228","0","0","0","41","17","24","45","22","23","46","20","26","334","180","154","0","0","0","41","17","24","45","22","23","46","20","26","0","0","0","334","180","154","0","0","0",,,,,,,,,,,,,,,,"1","1","0","2","1","1","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","7","6","1","0","0","0","1","1","0","0","0","0","0","0","0","6","5","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","28","18","10","0","0","0","4","3","1","1","1","0","5","3","2","17","10","7","0","0","0","4","3","1","1","1","0","5","3","2","0","0","0","17","10","7","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","113","46","67","0","0","0","11","5","6","9","4","5","13","7","6","71","24","47","0","0","0","11","5","6","9","4","5","13","7","6","0","0","0","71","24","47","0","0","0",,,,,,,,,,,,,,,,"1","0","1","8","6","2","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","17","8","9","0","0","0","0","0","0","0","0","0","4","1","3","10","7","3","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","10","7","3","0","0","0",,,,,,,,,,,,,,,,"0","0","0","3","0","3","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","165","78","87","0","0","0","16","9","7","10","5","5","22","11","11","104","46","58","0","0","0","16","9","7","10","5","5","22","11","11","0","0","0","104","46","58","0","0","0",,,,,,,,,,,,,,,,"1","0","1","12","7","5","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","16","9","7","0","0","0","2","2","0","1","0","1","1","1","0","12","6","6","0","0","0","2","2","0","1","0","1","1","1","0","0","0","0","12","6","6","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","6","3","3","0","0","0","1","1","0","0","0","0","1","1","0","4","1","3","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","4","1","3","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","18","9","9","0","0","0","2","1","1","3","0","3","0","0","0","12","8","4","0","0","0","2","1","1","3","0","3","0","0","0","0","0","0","12","8","4","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","13","2","11","0","0","0","2","0","2","1","0","1","1","0","1","9","2","7","0","0","0","2","0","2","1","0","1","1","0","1","0","0","0","9","2","7","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","7","5","2","0","0","0","1","1","0","1","1","0","1","1","0","4","2","2","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","4","2","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190594","CUNY Hunter College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","60","28","32","0","0","0","8","5","3","6","1","5","4","3","1","41","19","22","0","0","0","8","5","3","6","1","5","4","3","1","0","0","0","41","19","22","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Tenured, Professors","87","58","29","0","0","0","3","2","1","9","5","4","2","1","1","73","50","23","0","0","0","3","2","1","9","5","4","2","1","1","0","0","0","73","50","23","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","85","47","38","0","0","0","5","2","3","9","5","4","9","5","4","61","34","27","0","0","0","5","2","3","9","5","4","9","5","4","0","0","0","61","34","27","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","34","11","23","0","0","0","4","1","3","5","2","3","3","1","2","21","7","14","0","0","0","4","1","3","5","2","3","3","1","2","0","0","0","21","7","14","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Tenured, Lecturers","7","5","2","0","0","0","0","0","0","3","3","0","2","1","1","2","1","1","0","0","0","0","0","0","3","3","0","2","1","1","0","0","0","2","1","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Tenured total","213","121","92","0","0","0","12","5","7","26","15","11","16","8","8","157","92","65","0","0","0","12","5","7","26","15","11","16","8","8","0","0","0","157","92","65","0","0","0",,,,,,,,,,,,,,,,"0","0","0","2","1","1","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","26","17","9","0","0","0","4","2","2","2","1","1","2","1","1","18","13","5","0","0","0","4","2","2","2","1","1","2","1","1","0","0","0","18","13","5","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","117","58","59","0","0","0","12","5","7","15","8","7","12","6","6","67","37","30","0","0","0","10","4","6","15","8","7","12","6","6","2","1","1","67","37","30","0","0","0",,,,,,,,,,,,,,,,"0","0","0","11","2","9","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","20","12","8","0","0","0","3","0","3","3","3","0","2","1","1","12","8","4","0","0","0","2","0","2","3","3","0","2","1","1","1","0","1","12","8","4","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","165","88","77","0","0","0","19","7","12","20","12","8","17","8","9","98","59","39","0","0","0","16","6","10","20","12","8","17","8","9","3","1","2","98","59","39","0","0","0",,,,,,,,,,,,,,,,"0","0","0","11","2","9","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","26","13","13","0","0","0","2","0","2","4","1","3","2","1","1","16","11","5","0","0","0","2","0","2","4","1","3","2","1","1","0","0","0","16","11","5","0","0","0",,,,,,,,,,,,,,,,"0","0","0","2","0","2","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","10","8","2","0","0","0","0","0","0","2","2","0","1","0","1","6","5","1","0","0","0","0","0","0","2","2","0","1","0","1","0","0","0","6","5","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","22","7","15","2","0","2","1","0","1","3","1","2","3","2","1","13","4","9","2","0","2","1","0","1","3","1","2","3","2","1","0","0","0","13","4","9","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190600","CUNY John Jay College of Criminal Justice","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","61","31","30","2","0","2","3","0","3","9","4","5","6","3","3","38","23","15","2","0","2","3","0","3","9","4","5","6","3","3","0","0","0","38","23","15","0","0","0",,,,,,,,,,,,,,,,"0","0","0","3","1","2","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Tenured, Professors","95","68","27","0","0","0","1","0","1","0","0","0","11","8","3","83","60","23","0","0","0","1","0","1","0","0","0","11","8","3","0","0","0","83","60","23","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","75","31","44","1","0","1","6","5","1","4","3","1","9","2","7","54","21","33","1","0","1","6","5","1","4","3","1","9","2","7","0","0","0","54","21","33","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","30","12","18","0","0","0","3","2","1","3","1","2","3","2","1","21","7","14","0","0","0","3","2","1","3","1","2","3","2","1","0","0","0","21","7","14","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Tenured, Lecturers","21","10","11","0","0","0","1","1","0","3","1","2","5","4","1","12","4","8","0","0","0","1","1","0","3","1","2","5","4","1","0","0","0","12","4","8","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Tenured total","221","121","100","1","0","1","11","8","3","10","5","5","28","16","12","170","92","78","1","0","1","11","8","3","10","5","5","28","16","12","0","0","0","170","92","78","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","12","5","7","0","0","0","0","0","0","1","1","0","2","1","1","8","2","6","0","0","0","0","0","0","1","1","0","2","1","1","0","0","0","8","2","6","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","76","28","48","1","0","1","6","3","3","12","4","8","9","4","5","46","16","30","1","0","1","6","3","3","12","4","8","9","4","5","0","0","0","46","16","30","1","0","1",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","28","11","17","0","0","0","1","0","1","4","2","2","5","2","3","18","7","11","0","0","0","1","0","1","4","2","2","5","2","3","0","0","0","18","7","11","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","116","44","72","1","0","1","7","3","4","17","7","10","16","7","9","72","25","47","1","0","1","7","3","4","17","7","10","16","7","9","0","0","0","72","25","47","1","0","1",,,,,,,,,,,,,,,,"0","0","0","2","2","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","10","4","6","0","0","0","1","0","1","2","1","1","0","0","0","6","2","4","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","6","2","4","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","12","8","4","0","0","0","1","1","0","0","0","0","2","0","2","7","5","2","0","0","0","1","1","0","0","0","0","2","0","2","0","0","0","7","5","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","2","2","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","11","7","4","0","0","0","0","0","0","2","1","1","1","0","1","8","6","2","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","8","6","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190637","CUNY Lehman College","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","37","21","16","0","0","0","2","1","1","4","2","2","3","0","3","25","15","10","0","0","0","2","1","1","4","2","2","3","0","3","0","0","0","25","15","10","0","0","0",,,,,,,,,,,,,,,,"0","0","0","3","3","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Tenured, Professors","59","36","23","0","0","0","3","0","3","5","3","2","3","1","2","48","32","16","0","0","0","3","0","3","5","3","2","3","1","2","0","0","0","48","32","16","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","76","37","39","0","0","0","10","3","7","8","4","4","5","2","3","53","28","25","0","0","0","10","3","7","8","4","4","5","2","3","0","0","0","53","28","25","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Tenured, Assistant professors","75","51","24","1","1","0","14","9","5","12","9","3","4","2","2","43","29","14","1","1","0","14","9","5","12","9","3","4","2","2","0","0","0","43","29","14","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Tenured, Lecturers","20","8","12","0","0","0","1","1","0","9","3","6","0","0","0","10","4","6","0","0","0","1","1","0","9","3","6","0","0","0","0","0","0","10","4","6","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Tenured total","230","132","98","1","1","0","28","13","15","34","19","15","12","5","7","154","93","61","1","1","0","28","13","15","34","19","15","12","5","7","0","0","0","154","93","61","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","117","55","62","0","0","0","16","7","9","12","6","6","6","3","3","69","32","37","0","0","0","15","6","9","12","6","6","6","3","3","1","1","0","69","32","37","0","0","0",,,,,,,,,,,,,,,,"2","1","1","12","6","6","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","27","14","13","0","0","0","1","1","0","10","4","6","1","1","0","15","8","7","0","0","0","1","1","0","10","4","6","1","1","0","0","0","0","15","8","7","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured on tenure track total","145","69","76","0","0","0","17","8","9","22","10","12","7","4","3","85","40","45","0","0","0","16","7","9","22","10","12","7","4","3","1","1","0","85","40","45","0","0","0",,,,,,,,,,,,,,,,"2","1","1","12","6","6","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Assistant professors","15","11","4","0","0","0","2","2","0","3","2","1","1","1","0","7","5","2","0","0","0","2","2","0","3","2","1","1","1","0","0","0","0","7","5","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","2","1","1","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","10","8","2","0","0","0","0","0","0","0","0","0","3","1","2","6","6","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","6","6","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","10","5","5","0","0","0","1","1","0","3","0","3","0","0","0","6","4","2","0","0","0","1","1","0","3","0","3","0","0","0","0","0","0","6","4","2","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190655","CUNY New York City College of Technology","2009","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","36","24","12","0","0","0","3","3","0","6","2","4","4","2","2","20","15","5","0","0","0","3","3","0","6","2","4","4","2","2","0","0","0","20","15","5","0","0","0",,,,,,,,,,,,,,,,"0","0","0","3","2","1","-2"
"190664","CUNY Queens College","2009","Total full-time Instruction/research/public service, Tenured, Professors","208","148","60","1","1","0","15","7","8","8","3","5","9","6","3","175","131","44","1","1","0","15","7","8","8","3","5","9","6","3","0","0","0","175","131","44","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"190664","CUNY Queens College","2009","Total full-time Instruction/research/public service, Tenured, Associate professors","125","63","62","0","0","0","16","9","7","7","6","1","8","2","6","93","46","47","0","0","0","16","9","7","7","6","1","8","2","6","0","0","0","93","46","47","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","0","1","-2"
