"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"166513","University of Massachusetts-Lowell","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","8","3","5","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","5","1","4","0","0","0","1","0","1","0","0","0","-2"
"166513","University of Massachusetts-Lowell","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","42","13","29","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","35","9","26","0","0","0","4","1","3","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Tenured, Professors","446","329","117","1","1","0","31","28","3","13","8","5","11","7","4","0","0","0","379","278","101","3","1","2","8","6","2","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","270","153","117","1","1","0","30","18","12","9","6","3","14","7","7","0","0","0","205","114","91","3","2","1","8","5","3","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Tenured total","717","482","235","2","2","0","61","46","15","22","14","8","25","14","11","0","0","0","585","392","193","6","3","3","16","11","5","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","1","1","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","249","136","113","1","0","1","26","12","14","23","9","14","17","10","7","0","0","0","132","73","59","2","2","0","10","4","6","38","26","12","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","258","143","115","1","0","1","26","12","14","23","9","14","17","10","7","0","0","0","140","79","61","2","2","0","10","4","6","39","27","12","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","15","9","6","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","12","8","4","0","0","0","1","0","1","0","0","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","25","10","15","0","0","0","3","2","1","3","1","2","1","0","1","0","0","0","16","6","10","0","0","0","1","0","1","1","1","0","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","208","109","99","3","0","3","7","4","3","7","4","3","3","0","3","0","0","0","160","83","77","3","2","1","7","6","1","18","10","8","-2"
"166629","University of Massachusetts-Amherst","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","254","132","122","3","0","3","11","7","4","10","5","5","5","0","5","0","0","0","194","101","93","3","2","1","9","6","3","19","11","8","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Tenured, Professors","607","510","97","0","0","0","55","49","6","11","9","2","8","8","0","0","0","0","510","425","85","1","1","0","21","18","3","1","0","1","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","130","101","29","0","0","0","23","16","7","6","5","1","3","3","0","0","0","0","88","72","16","2","0","2","4","3","1","4","2","2","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Tenured total","737","611","126","0","0","0","78","65","13","17","14","3","11","11","0","0","0","0","598","497","101","3","1","2","25","21","4","5","2","3","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","70","52","18","0","0","0","8","5","3","5","3","2","5","5","0","0","0","0","43","31","12","2","2","0","3","2","1","4","4","0","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","158","100","58","1","0","1","16","9","7","6","2","4","8","8","0","0","0","0","68","45","23","4","4","0","19","9","10","36","23","13","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","228","152","76","1","0","1","24","14","10","11","5","6","13","13","0","0","0","0","111","76","35","6","6","0","22","11","11","40","27","13","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","8","4","4","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"166683","Massachusetts Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","9","5","4","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Tenured, Professors","275","196","79","1","1","0","32","24","8","12","6","6","6","4","2","0","0","0","224","161","63","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","133","73","60","1","1","0","10","6","4","2","1","1","7","4","3","0","0","0","111","59","52","1","1","0","0","0","0","1","1","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","16","7","9","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","14","5","9","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Tenured total","424","276","148","2","2","0","42","30","12","16","9","7","13","8","5","0","0","0","349","225","124","1","1","0","0","0","0","1","1","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","8","5","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","4","3","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","145","75","70","0","0","0","11","4","7","3","1","2","7","4","3","0","0","0","102","58","44","5","3","2","1","0","1","16","5","11","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","158","83","75","0","0","0","12","5","7","3","1","2","7","4","3","0","0","0","114","65","49","5","3","2","1","0","1","16","5","11","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","3","2","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","10","9","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","1","0","0","0","1","1","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","69","46","23","0","0","0","5","4","1","1","0","1","4","1","3","0","0","0","59","41","18","0","0","0","0","0","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","122","45","77","3","2","1","5","2","3","2","1","1","3","1","2","0","0","0","108","38","70","0","0","0","1","1","0","0","0","0","-2"
"169248","Central Michigan University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","204","102","102","4","3","1","11","7","4","3","1","2","8","2","6","0","0","0","176","87","89","0","0","0","2","2","0","0","0","0","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Tenured, Professors","1288","1005","283","4","3","1","130","107","23","55","39","16","31","20","11","0","0","0","1039","815","224","8","4","4","7","6","1","14","11","3","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","649","403","246","3","1","2","88","55","33","38","17","21","35","22","13","2","1","1","453","290","163","7","4","3","4","3","1","19","10","9","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Tenured total","1937","1408","529","7","4","3","218","162","56","93","56","37","66","42","24","2","1","1","1492","1105","387","15","8","7","11","9","2","33","21","12","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","26","20","6","0","0","0","7","5","2","1","1","0","2","2","0","0","0","0","11","8","3","1","1","0","0","0","0","4","3","1","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","587","364","223","2","1","1","91","64","27","26","14","12","22","16","6","0","0","0","349","212","137","4","3","1","5","5","0","88","49","39","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","620","389","231","2","1","1","98","69","29","27","15","12","24","18","6","0","0","0","367","225","142","5","4","1","5","5","0","92","52","40","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","154","113","41","0","0","0","6","5","1","0","0","0","6","4","2","0","0","0","133","98","35","0","0","0","0","0","0","9","6","3","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","185","118","67","0","0","0","33","21","12","4","1","3","9","6","3","0","0","0","128","83","45","4","2","2","1","1","0","6","4","2","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","585","329","256","1","1","0","115","70","45","17","6","11","12","4","8","0","0","0","362","200","162","10","3","7","10","6","4","58","39","19","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","120","59","61","1","0","1","24","11","13","6","3","3","4","0","4","0","0","0","67","31","36","0","0","0","4","2","2","14","12","2","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","621","287","334","3","2","1","73","29","44","18","7","11","27","7","20","0","0","0","420","194","226","12","5","7","8","7","1","60","36","24","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","1471","918","553","0","0","0","154","89","65","28","10","18","31","15","16","1","0","1","475","264","211","15","6","9","7","5","2","760","529","231","-2"
"170976","University of Michigan-Ann Arbor","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","3136","1824","1312","5","3","2","405","225","180","73","27","46","89","36","53","1","0","1","1585","870","715","41","16","25","30","21","9","907","626","281","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","919","715","204","7","7","0","86","72","14","30","21","9","15","12","3","1","1","0","778","601","177","2","1","1","0","0","0","0","0","0","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","537","328","209","5","1","4","72","45","27","28","20","8","20","10","10","0","0","0","408","250","158","2","0","2","0","0","0","2","2","0","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Tenured total","1457","1043","414","12","8","4","158","117","41","58","41","17","35","22","13","1","1","0","1187","851","336","4","1","3","0","0","0","2","2","0","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","11","7","4","0","0","0","2","1","1","2","2","0","1","0","1","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","412","228","184","4","4","0","47","28","19","13","5","8","25","12","13","1","1","0","246","130","116","1","0","1","0","0","0","75","48","27","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","423","235","188","4","4","0","49","29","20","15","7","8","26","12","14","1","1","0","252","134","118","1","0","1","0","0","0","75","48","27","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","49","41","8","0","0","0","4","2","2","4","4","0","1","1","0","0","0","0","38","32","6","0","0","0","0","0","0","2","2","0","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","100","67","33","0","0","0","12","8","4","4","2","2","2","1","1","0","0","0","78","53","25","0","0","0","0","0","0","4","3","1","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","334","184","150","2","1","1","47","27","20","16","9","7","11","6","5","0","0","0","208","104","104","0","0","0","0","0","0","50","37","13","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","188","75","113","1","1","0","6","3","3","4","3","1","4","1","3","0","0","0","140","51","89","0","0","0","0","0","0","33","16","17","-2"
"171100","Michigan State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","671","367","304","3","2","1","69","40","29","28","18","10","18","9","9","0","0","0","464","240","224","0","0","0","0","0","0","89","58","31","-2"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Tenured, Professors","1044","798","246","2","1","1","97","84","13","14","10","4","23","17","6","0","0","0","901","682","219","2","1","1","1","0","1","4","3","1","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","637","372","265","4","2","2","75","53","22","23","14","9","17","8","9","0","0","0","503","283","220","7","4","3","0","0","0","8","8","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Tenured total","1688","1173","515","6","3","3","172","137","35","37","24","13","40","25","15","0","0","0","1411","968","443","9","5","4","1","0","1","12","11","1","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","21","13","8","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","18","11","7","0","0","0","0","0","0","1","1","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","413","238","175","1","0","1","57","33","24","17","5","12","12","5","7","1","0","1","263","153","110","4","3","1","2","1","1","56","38","18","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","437","254","183","1","0","1","58","34","24","17","5","12","13","5","8","1","0","1","284","167","117","4","3","1","2","1","1","57","39","18","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","32","26","6","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","25","20","5","0","0","0","1","1","0","2","2","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","95","68","27","0","0","0","13","13","0","4","3","1","1","0","1","0","0","0","71","50","21","0","0","0","0","0","0","6","2","4","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","227","117","110","3","1","2","28","14","14","7","4","3","10","6","4","0","0","0","152","72","80","1","0","1","2","0","2","24","20","4","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","23","11","12","1","0","1","2","1","1","1","1","0","0","0","0","0","0","0","17","7","10","0","0","0","0","0","0","2","2","0","174066"
"174066","University of Minnesota-Twin Cities","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","377","222","155","4","1","3","46","30","16","12","8","4","12","7","5","0","0","0","265","149","116","1","0","1","3","1","2","34","26","8","174066"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","241","145","96","2","2","0","27","19","8","11","10","1","8","4","4","0","0","0","188","106","82","1","1","0","2","1","1","2","2","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","115","67","48","1","0","1","15","12","3","3","3","0","5","1","4","0","0","0","85","50","35","1","0","1","3","0","3","2","1","1","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","14","11","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Tenured total","370","223","147","3","2","1","42","31","11","14","13","1","14","6","8","0","0","0","286","166","120","2","1","1","5","1","4","4","3","1","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","12","8","4","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","8","6","2","0","0","0","1","1","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","87","35","52","1","0","1","15","4","11","2","2","0","3","1","2","0","0","0","48","18","30","0","0","0","3","1","2","15","9","6","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","104","45","59","1","0","1","17","5","12","3","2","1","4","2","2","0","0","0","60","25","35","0","0","0","4","2","2","15","9","6","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","11","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","4","7","0","0","0","0","0","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","34","14","20","0","0","0","3","2","1","1","0","1","1","1","0","0","0","0","28","10","18","0","0","0","1","1","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","16","5","11","1","0","1","1","1","0","0","0","0","1","0","1","0","0","0","13","4","9","0","0","0","0","0","0","0","0","0","-2"
"174783","Saint Cloud State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","62","23","39","1","0","1","4","3","1","1","0","1","2","1","1","0","0","0","53","18","35","0","0","0","1","1","0","0","0","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Tenured, Professors","147","121","26","2","2","0","1","1","0","5","2","3","1","1","0","0","0","0","132","109","23","6","6","0","0","0","0","0","0","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","195","116","79","0","0","0","2","1","1","13","6","7","1","1","0","0","0","0","165","95","70","10","9","1","0","0","0","4","4","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","1","0","0","0","1","0","1","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Tenured total","346","239","107","2","2","0","3","2","1","18","8","10","2","2","0","0","0","0","299","206","93","17","15","2","0","0","0","5","4","1","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","4","1","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","151","92","59","0","0","0","3","2","1","17","7","10","2","1","1","0","0","0","106","66","40","8","5","3","0","0","0","15","11","4","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","155","93","62","0","0","0","3","2","1","18","7","11","2","1","1","0","0","0","109","67","42","8","5","3","0","0","0","15","11","4","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","17","16","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","13","12","1","2","2","0","0","0","0","0","0","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","11","6","5","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","7","3","4","1","0","1","0","0","0","1","1","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","53","30","23","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","42","22","20","0","0","0","0","0","0","7","5","2","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","139","50","89","0","0","0","3","1","2","4","0","4","6","0","6","0","0","0","113","42","71","4","2","2","0","0","0","9","5","4","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","14","5","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","13","5","8","0","0","0","0","0","0","0","0","0","-2"
"176017","University of Mississippi","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","234","107","127","1","1","0","8","6","2","7","1","6","6","0","6","0","0","0","188","84","104","7","4","3","0","0","0","17","11","6","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","11","11","0","0","0","0","4","4","0","5","5","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","23","13","10","0","0","0","3","0","3","14","10","4","1","0","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","15","5","10","0","0","0","1","1","0","14","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Tenured total","49","29","20","0","0","0","8","5","3","33","19","14","1","0","1","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","5","3","2","0","0","0","1","1","0","3","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","8","6","2","0","0","0","1","1","0","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","40","22","18","0","0","0","6","6","0","26","12","14","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","53","31","22","0","0","0","8","8","0","36","19","17","0","0","0","0","0","0","9","4","5","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","24","9","15","0","0","0","1","0","1","20","7","13","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","24","9","15","0","0","0","1","0","1","20","7","13","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","221","182","39","0","0","0","15","15","0","7","5","2","6","6","0","0","0","0","193","156","37","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","176","118","58","0","0","0","22","12","10","9","1","8","3","3","0","0","0","0","138","100","38","3","1","2","0","0","0","1","1","0","-2"
"176080","Mississippi State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
