"unitid","institution name","year","S2014_IS.Instructional staff category","S2014_IS_RV.Grand total","S2014_IS_RV.Grand total men","S2014_IS_RV.Grand total women","S2014_IS_RV.American Indian or Alaska Native total","S2014_IS_RV.American Indian or Alaska Native men","S2014_IS_RV.American Indian or Alaska Native women","S2014_IS_RV.Asian total","S2014_IS_RV.Asian men","S2014_IS_RV.Asian women","S2014_IS_RV.Black or African American total","S2014_IS_RV.Black or African American men","S2014_IS_RV.Black or African American women","S2014_IS_RV.Hispanic or Latino total","S2014_IS_RV.Hispanic or Latino men","S2014_IS_RV.Hispanic or Latino women","S2014_IS_RV.Native Hawaiian or Other Pacific Islander total","S2014_IS_RV.Native Hawaiian or Other Pacific Islander men","S2014_IS_RV.Native Hawaiian or Other Pacific Islander women","S2014_IS_RV.White total","S2014_IS_RV.White men","S2014_IS_RV.White women","S2014_IS_RV.Two or more races total","S2014_IS_RV.Two or more races men","S2014_IS_RV.Two or more races women","S2014_IS_RV.Race/ethnicity unknown total","S2014_IS_RV.Race/ethnicity unknown men","S2014_IS_RV.Race/ethnicity unknown women","S2014_IS_RV.Nonresident alien total","S2014_IS_RV.Nonresident alien men","S2014_IS_RV.Nonresident alien women","IDX_HR"
"176017","University of Mississippi","2014","Not on tenure/no tenure system, professors","54","43","11","1","1","0","4","3","1","1","0","1","2","2","0","0","0","0","43","34","9","2","2","0","0","0","0","1","1","0","-2"
"176017","University of Mississippi","2014","Not on tenure/no tenure system, associate professors","79","44","35","0","0","0","11","6","5","8","3","5","3","1","2","0","0","0","56","34","22","1","0","1","0","0","0","0","0","0","-2"
"176017","University of Mississippi","2014","Not on tenure/no tenure system, assistant professors","312","160","152","1","1","0","31","21","10","25","7","18","10","4","6","0","0","0","224","114","110","1","1","0","0","0","0","20","12","8","-2"
"176017","University of Mississippi","2014","Not on tenure/no tenure system, instructors","242","72","170","1","1","0","7","1","6","10","4","6","7","1","6","0","0","0","192","54","138","3","1","2","0","0","0","22","10","12","-2"
"176017","University of Mississippi","2014","Not on tenure/no tenure system, lecturers","30","12","18","0","0","0","0","0","0","1","0","1","4","0","4","0","0","0","24","11","13","0","0","0","0","0","0","1","1","0","-2"
"176044","Mississippi Valley State University","2014","Tenured total","67","36","31","0","0","0","13","10","3","44","22","22","1","0","1","0","0","0","9","4","5","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","Tenured, professors","12","10","2","0","0","0","4","4","0","5","4","1","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","Tenured, associate professors","32","20","12","0","0","0","8","5","3","17","13","4","1","0","1","0","0","0","6","2","4","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","Tenured, assistant professors","23","6","17","0","0","0","1","1","0","22","5","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","On-Tenure track total","27","15","12","0","0","0","2","2","0","16","6","10","0","0","0","0","0","0","9","7","2","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","On-tenure track, associate professors","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","On-tenure track, assistant professors","25","14","11","0","0","0","2","2","0","15","5","10","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","Not on tenure track/No tenure system system total","21","10","11","0","0","0","1","1","0","18","8","10","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","Not on tenure/no tenure system, assistant professors","2","1","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"176044","Mississippi Valley State University","2014","Not on tenure/no tenure system, instructors","19","9","10","0","0","0","1","1","0","16","7","9","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2014","Tenured total","454","335","119","0","0","0","44","37","7","18","6","12","9","9","0","0","0","0","378","281","97","4","1","3","0","0","0","1","1","0","-2"
"176080","Mississippi State University","2014","Tenured, professors","231","184","47","0","0","0","20","17","3","9","3","6","5","5","0","0","0","0","197","159","38","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2014","Tenured, associate professors","220","149","71","0","0","0","24","20","4","9","3","6","4","4","0","0","0","0","178","120","58","4","1","3","0","0","0","1","1","0","-2"
"176080","Mississippi State University","2014","Tenured, assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2014","On-Tenure track total","273","158","115","2","1","1","24","18","6","18","6","12","7","2","5","0","0","0","193","114","79","3","1","2","0","0","0","26","16","10","-2"
"176080","Mississippi State University","2014","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2014","On-tenure track, associate professors","12","11","1","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","2","2","0","-2"
"176080","Mississippi State University","2014","On-tenure track, assistant professors","260","146","114","2","1","1","19","14","5","18","6","12","7","2","5","0","0","0","187","108","79","3","1","2","0","0","0","24","14","10","-2"
"176080","Mississippi State University","2014","Not on tenure track/No tenure system system total","213","74","139","2","1","1","5","1","4","14","3","11","3","0","3","1","0","1","183","65","118","2","1","1","0","0","0","3","3","0","-2"
"176080","Mississippi State University","2014","Not on tenure/no tenure system, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"176080","Mississippi State University","2014","Not on tenure/no tenure system, assistant professors","12","7","5","0","0","0","2","0","2","3","1","2","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","2","2","0","-2"
"176080","Mississippi State University","2014","Not on tenure/no tenure system, instructors","146","50","96","1","1","0","3","1","2","9","2","7","2","0","2","1","0","1","128","44","84","1","1","0","0","0","0","1","1","0","-2"
"176080","Mississippi State University","2014","Not on tenure/no tenure system, lecturers","54","17","37","1","0","1","0","0","0","2","0","2","1","0","1","0","0","0","49","17","32","1","0","1","0","0","0","0","0","0","-2"
"178396","University of Missouri-Columbia","2014","Tenured total","798","566","232","2","2","0","118","99","19","23","14","9","23","15","8","1","1","0","614","424","190","4","2","2","11","8","3","2","1","1","-2"
"178396","University of Missouri-Columbia","2014","Tenured, professors","451","345","106","1","1","0","72","62","10","8","5","3","11","8","3","0","0","0","352","262","90","2","2","0","5","5","0","0","0","0","-2"
"178396","University of Missouri-Columbia","2014","Tenured, associate professors","346","221","125","1","1","0","46","37","9","15","9","6","12","7","5","1","1","0","261","162","99","2","0","2","6","3","3","2","1","1","-2"
"178396","University of Missouri-Columbia","2014","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"178396","University of Missouri-Columbia","2014","On-Tenure track total","253","139","114","1","1","0","24","17","7","13","4","9","19","9","10","0","0","0","158","86","72","0","0","0","2","2","0","36","20","16","-2"
"178396","University of Missouri-Columbia","2014","On-tenure track, professors","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"178396","University of Missouri-Columbia","2014","On-tenure track, associate professors","20","11","9","0","0","0","2","1","1","0","0","0","2","2","0","0","0","0","14","7","7","0","0","0","0","0","0","2","1","1","-2"
"178396","University of Missouri-Columbia","2014","On-tenure track, assistant professors","231","126","105","1","1","0","21","15","6","13","4","9","17","7","10","0","0","0","143","78","65","0","0","0","2","2","0","34","19","15","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure track/No tenure system system total","829","421","408","0","0","0","57","28","29","24","13","11","22","8","14","1","0","1","641","313","328","5","2","3","2","2","0","77","55","22","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure/no tenure system, professors","62","41","21","0","0","0","1","1","0","2","2","0","1","0","1","0","0","0","56","36","20","0","0","0","0","0","0","2","2","0","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure/no tenure system, associate professors","185","93","92","0","0","0","21","10","11","2","0","2","5","2","3","0","0","0","156","80","76","0","0","0","0","0","0","1","1","0","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure/no tenure system, assistant professors","390","216","174","0","0","0","27","14","13","17","10","7","11","3","8","1","0","1","288","151","137","3","2","1","1","1","0","42","35","7","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure/no tenure system, instructors","110","30","80","0","0","0","1","1","0","1","1","0","5","3","2","0","0","0","98","25","73","0","0","0","0","0","0","5","0","5","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure/no tenure system, lecturers","13","4","9","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","8","3","5","2","0","2","1","1","0","0","0","0","-2"
"178396","University of Missouri-Columbia","2014","Not on tenure/no tenure system, no academic rank","69","37","32","0","0","0","5","2","3","2","0","2","0","0","0","0","0","0","35","18","17","0","0","0","0","0","0","27","17","10","-2"
"178411","Missouri University of Science and Technology","2014","Tenured total","222","185","37","0","0","0","48","41","7","5","4","1","5","5","0","0","0","0","154","126","28","2","2","0","0","0","0","8","7","1","-2"
"178411","Missouri University of Science and Technology","2014","Tenured, professors","114","101","13","0","0","0","29","27","2","3","2","1","1","1","0","0","0","0","78","68","10","0","0","0","0","0","0","3","3","0","-2"
"178411","Missouri University of Science and Technology","2014","Tenured, associate professors","108","84","24","0","0","0","19","14","5","2","2","0","4","4","0","0","0","0","76","58","18","2","2","0","0","0","0","5","4","1","-2"
"178411","Missouri University of Science and Technology","2014","On-Tenure track total","74","48","26","0","0","0","16","10","6","0","0","0","0","0","0","0","0","0","28","17","11","0","0","0","1","1","0","29","20","9","-2"
"178411","Missouri University of Science and Technology","2014","On-tenure track, associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"178411","Missouri University of Science and Technology","2014","On-tenure track, assistant professors","73","47","26","0","0","0","16","10","6","0","0","0","0","0","0","0","0","0","27","16","11","0","0","0","1","1","0","29","20","9","-2"
"178411","Missouri University of Science and Technology","2014","Not on tenure track/No tenure system system total","69","40","29","1","0","1","7","3","4","1","0","1","0","0","0","0","0","0","44","23","21","0","0","0","1","1","0","15","13","2","-2"
"178411","Missouri University of Science and Technology","2014","Not on tenure/no tenure system, professors","4","3","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"178411","Missouri University of Science and Technology","2014","Not on tenure/no tenure system, associate professors","12","5","7","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","10","4","6","0","0","0","0","0","0","0","0","0","-2"
"178411","Missouri University of Science and Technology","2014","Not on tenure/no tenure system, assistant professors","32","17","15","0","0","0","3","1","2","1","0","1","0","0","0","0","0","0","20","10","10","0","0","0","0","0","0","8","6","2","-2"
"178411","Missouri University of Science and Technology","2014","Not on tenure/no tenure system, lecturers","13","7","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","6","5","0","0","0","1","1","0","0","0","0","-2"
"178411","Missouri University of Science and Technology","2014","Not on tenure/no tenure system, no academic rank","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","6","6","0","-2"
"179867","Washington University in St Louis","2014","Tenured total","927","706","221","0","0","0","95","74","21","23","9","14","18","16","2","0","0","0","789","605","184","2","2","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","Tenured, professors","648","520","128","0","0","0","49","43","6","14","6","8","12","11","1","0","0","0","571","458","113","2","2","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","Tenured, associate professors","279","186","93","0","0","0","46","31","15","9","3","6","6","5","1","0","0","0","218","147","71","0","0","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","On-Tenure track total","359","234","125","1","1","0","81","56","25","21","9","12","17","13","4","1","0","1","234","152","82","2","1","1","0","0","0","2","2","0","-2"
"179867","Washington University in St Louis","2014","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","On-tenure track, associate professors","19","12","7","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","15","9","6","1","1","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","On-tenure track, assistant professors","339","221","118","1","1","0","79","55","24","20","8","12","17","13","4","1","0","1","218","142","76","1","0","1","0","0","0","2","2","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure track/No tenure system system total","261","131","130","0","0","0","33","14","19","6","4","2","13","4","9","0","0","0","203","105","98","3","1","2","0","0","0","3","3","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure/no tenure system, professors","37","27","10","0","0","0","1","1","0","1","1","0","2","1","1","0","0","0","29","20","9","1","1","0","0","0","0","3","3","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure/no tenure system, associate professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure/no tenure system, assistant professors","8","4","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure/no tenure system, instructors","35","21","14","0","0","0","7","4","3","1","1","0","1","0","1","0","0","0","26","16","10","0","0","0","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure/no tenure system, lecturers","160","72","88","0","0","0","22","8","14","4","2","2","10","3","7","0","0","0","123","59","64","1","0","1","0","0","0","0","0","0","-2"
"179867","Washington University in St Louis","2014","Not on tenure/no tenure system, no academic rank","19","5","14","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","16","5","11","1","0","1","0","0","0","0","0","0","-2"
"181002","Creighton University","2014","Tenured total","353","243","110","0","0","0","28","25","3","9","4","5","8","5","3","0","0","0","301","203","98","0","0","0","0","0","0","7","6","1","-2"
"181002","Creighton University","2014","Tenured, professors","157","121","36","0","0","0","20","18","2","2","0","2","3","3","0","0","0","0","131","99","32","0","0","0","0","0","0","1","1","0","-2"
"181002","Creighton University","2014","Tenured, associate professors","169","105","64","0","0","0","8","7","1","6","3","3","5","2","3","0","0","0","144","88","56","0","0","0","0","0","0","6","5","1","-2"
"181002","Creighton University","2014","Tenured, assistant professors","27","17","10","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","26","16","10","0","0","0","0","0","0","0","0","0","-2"
"181002","Creighton University","2014","On-Tenure track total","107","53","54","2","1","1","5","2","3","1","0","1","5","3","2","0","0","0","89","44","45","0","0","0","0","0","0","5","3","2","-2"
"181002","Creighton University","2014","On-tenure track, professors","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"181002","Creighton University","2014","On-tenure track, associate professors","11","2","9","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","7","1","6","0","0","0","0","0","0","2","0","2","-2"
"181002","Creighton University","2014","On-tenure track, assistant professors","88","49","39","1","0","1","5","2","3","1","0","1","4","3","1","0","0","0","74","41","33","0","0","0","0","0","0","3","3","0","-2"
"181002","Creighton University","2014","On-tenure track, instructors","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","-2"
"181002","Creighton University","2014","Not on tenure track/No tenure system system total","143","60","83","1","1","0","5","3","2","4","2","2","2","1","1","0","0","0","123","47","76","0","0","0","0","0","0","8","6","2","-2"
"181002","Creighton University","2014","Not on tenure/no tenure system, professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"181002","Creighton University","2014","Not on tenure/no tenure system, associate professors","22","11","11","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","20","10","10","0","0","0","0","0","0","0","0","0","-2"
"181002","Creighton University","2014","Not on tenure/no tenure system, assistant professors","96","37","59","0","0","0","3","3","0","3","2","1","1","0","1","0","0","0","82","27","55","0","0","0","0","0","0","7","5","2","-2"
"181002","Creighton University","2014","Not on tenure/no tenure system, instructors","20","8","12","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","16","6","10","0","0","0","0","0","0","1","1","0","-2"
"181464","University of Nebraska-Lincoln","2014","Tenured total","766","560","206","4","1","3","78","60","18","20","8","12","26","22","4","0","0","0","636","468","168","1","0","1","0","0","0","1","1","0","-2"
"181464","University of Nebraska-Lincoln","2014","Tenured, professors","482","383","99","1","0","1","33","31","2","6","4","2","14","12","2","0","0","0","427","335","92","0","0","0","0","0","0","1","1","0","-2"
"181464","University of Nebraska-Lincoln","2014","Tenured, associate professors","282","176","106","3","1","2","45","29","16","14","4","10","12","10","2","0","0","0","207","132","75","1","0","1","0","0","0","0","0","0","-2"
"181464","University of Nebraska-Lincoln","2014","Tenured, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"181464","University of Nebraska-Lincoln","2014","On-Tenure track total","273","171","102","0","0","0","45","28","17","7","2","5","9","7","2","2","1","1","176","111","65","1","0","1","0","0","0","33","22","11","-2"
"181464","University of Nebraska-Lincoln","2014","On-tenure track, professors","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"181464","University of Nebraska-Lincoln","2014","On-tenure track, associate professors","32","22","10","0","0","0","7","7","0","2","0","2","3","2","1","0","0","0","20","13","7","0","0","0","0","0","0","0","0","0","-2"
"181464","University of Nebraska-Lincoln","2014","On-tenure track, assistant professors","239","148","91","0","0","0","37","21","16","5","2","3","6","5","1","2","1","1","156","98","58","1","0","1","0","0","0","32","21","11","-2"
"181464","University of Nebraska-Lincoln","2014","Not on tenure track/No tenure system system total","220","88","132","1","0","1","14","7","7","5","1","4","7","4","3","0","0","0","188","74","114","0","0","0","0","0","0","5","2","3","-2"
"181464","University of Nebraska-Lincoln","2014","Not on tenure/no tenure system, professors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"181464","University of Nebraska-Lincoln","2014","Not on tenure/no tenure system, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"181464","University of Nebraska-Lincoln","2014","Not on tenure/no tenure system, lecturers","215","86","129","1","0","1","14","7","7","5","1","4","7","4","3","0","0","0","183","72","111","0","0","0","0","0","0","5","2","3","-2"
"182281","University of Nevada-Las Vegas","2014","Tenured total","521","367","154","4","1","3","81","62","19","17","10","7","27","16","11","0","0","0","386","275","111","3","1","2","0","0","0","3","2","1","-2"
"182281","University of Nevada-Las Vegas","2014","Tenured, professors","288","218","70","3","1","2","42","35","7","9","5","4","11","9","2","0","0","0","222","168","54","1","0","1","0","0","0","0","0","0","-2"
"182281","University of Nevada-Las Vegas","2014","Tenured, associate professors","228","145","83","1","0","1","38","26","12","8","5","3","16","7","9","0","0","0","160","104","56","2","1","1","0","0","0","3","2","1","-2"
"182281","University of Nevada-Las Vegas","2014","Tenured, assistant professors","5","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"182281","University of Nevada-Las Vegas","2014","On-Tenure track total","163","81","82","0","0","0","26","14","12","6","3","3","10","4","6","1","1","0","100","49","51","5","3","2","0","0","0","15","7","8","-2"
"182281","University of Nevada-Las Vegas","2014","On-tenure track, associate professors","23","12","11","0","0","0","2","1","1","0","0","0","1","0","1","1","1","0","18","9","9","1","1","0","0","0","0","0","0","0","-2"
"182281","University of Nevada-Las Vegas","2014","On-tenure track, assistant professors","139","68","71","0","0","0","24","13","11","6","3","3","9","4","5","0","0","0","81","39","42","4","2","2","0","0","0","15","7","8","-2"
"182281","University of Nevada-Las Vegas","2014","On-tenure track, instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"182281","University of Nevada-Las Vegas","2014","Not on tenure track/No tenure system system total","235","109","126","3","2","1","19","10","9","8","2","6","15","4","11","1","1","0","178","88","90","3","1","2","0","0","0","8","1","7","-2"
"182281","University of Nevada-Las Vegas","2014","Not on tenure/no tenure system, professors","7","6","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","-2"
"182281","University of Nevada-Las Vegas","2014","Not on tenure/no tenure system, associate professors","34","21","13","0","0","0","4","3","1","3","0","3","1","0","1","0","0","0","26","18","8","0","0","0","0","0","0","0","0","0","-2"
"182281","University of Nevada-Las Vegas","2014","Not on tenure/no tenure system, assistant professors","107","50","57","2","2","0","9","5","4","3","2","1","7","2","5","0","0","0","77","37","40","2","1","1","0","0","0","7","1","6","-2"
"182281","University of Nevada-Las Vegas","2014","Not on tenure/no tenure system, lecturers","80","27","53","1","0","1","4","1","3","2","0","2","7","2","5","1","1","0","63","23","40","1","0","1","0","0","0","1","0","1","-2"
"182281","University of Nevada-Las Vegas","2014","Not on tenure/no tenure system, no academic rank","7","5","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"182290","University of Nevada-Reno","2014","Tenured total","370","249","121","1","1","0","37","31","6","4","3","1","18","12","6","0","0","0","304","197","107","3","2","1","0","0","0","3","3","0","-2"
"182290","University of Nevada-Reno","2014","Tenured, professors","190","144","46","1","1","0","18","16","2","0","0","0","7","5","2","0","0","0","160","119","41","3","2","1","0","0","0","1","1","0","-2"
"182290","University of Nevada-Reno","2014","Tenured, associate professors","178","104","74","0","0","0","18","14","4","4","3","1","11","7","4","0","0","0","143","78","65","0","0","0","0","0","0","2","2","0","-2"
"182290","University of Nevada-Reno","2014","Tenured, assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"182290","University of Nevada-Reno","2014","On-Tenure track total","157","90","67","0","0","0","18","14","4","4","4","0","11","6","5","0","0","0","100","52","48","2","1","1","0","0","0","22","13","9","-2"
"182290","University of Nevada-Reno","2014","On-tenure track, professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"182290","University of Nevada-Reno","2014","On-tenure track, associate professors","10","9","1","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","7","6","1","0","0","0","0","0","0","1","1","0","-2"
"182290","University of Nevada-Reno","2014","On-tenure track, assistant professors","142","77","65","0","0","0","18","14","4","3","3","0","10","5","5","0","0","0","88","42","46","2","1","1","0","0","0","21","12","9","-2"
"182290","University of Nevada-Reno","2014","Not on tenure track/No tenure system system total","234","117","117","0","0","0","26","14","12","7","5","2","10","3","7","0","0","0","176","87","89","5","2","3","0","0","0","10","6","4","-2"
"182290","University of Nevada-Reno","2014","Not on tenure/no tenure system, professors","19","14","5","0","0","0","3","2","1","2","1","1","0","0","0","0","0","0","14","11","3","0","0","0","0","0","0","0","0","0","-2"
"182290","University of Nevada-Reno","2014","Not on tenure/no tenure system, associate professors","37","28","9","0","0","0","3","3","0","2","2","0","0","0","0","0","0","0","31","23","8","1","0","1","0","0","0","0","0","0","-2"
"182290","University of Nevada-Reno","2014","Not on tenure/no tenure system, assistant professors","79","35","44","0","0","0","12","6","6","3","2","1","2","0","2","0","0","0","56","22","34","1","1","0","0","0","0","5","4","1","-2"
"182290","University of Nevada-Reno","2014","Not on tenure/no tenure system, instructors","9","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3","6","0","0","0","0","0","0","0","0","0","-2"
"182290","University of Nevada-Reno","2014","Not on tenure/no tenure system, lecturers","90","37","53","0","0","0","8","3","5","0","0","0","8","3","5","0","0","0","66","28","38","3","1","2","0","0","0","5","2","3","-2"
"182670","Dartmouth College","2014","Tenured total","422","302","120","3","2","1","25","18","7","9","6","3","15","9","6","0","0","0","362","263","99","8","4","4","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","Tenured, professors","295","222","73","1","1","0","14","10","4","1","1","0","6","3","3","0","0","0","267","204","63","6","3","3","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","Tenured, associate professors","127","80","47","2","1","1","11","8","3","8","5","3","9","6","3","0","0","0","95","59","36","2","1","1","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","On-Tenure track total","168","104","64","0","0","0","25","16","9","4","1","3","8","2","6","1","0","1","117","76","41","3","2","1","0","0","0","10","7","3","-2"
"182670","Dartmouth College","2014","On-tenure track, professors","4","4","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","On-tenure track, associate professors","31","18","13","0","0","0","3","2","1","1","0","1","1","0","1","1","0","1","25","16","9","0","0","0","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","On-tenure track, assistant professors","133","82","51","0","0","0","20","12","8","3","1","2","7","2","5","0","0","0","90","58","32","3","2","1","0","0","0","10","7","3","-2"
"182670","Dartmouth College","2014","Not on tenure track/No tenure system system total","201","96","105","1","0","1","12","9","3","1","0","1","7","1","6","0","0","0","165","82","83","2","1","1","0","0","0","13","3","10","-2"
"182670","Dartmouth College","2014","Not on tenure/no tenure system, professors","33","27","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","30","24","6","1","1","0","0","0","0","1","1","0","-2"
"182670","Dartmouth College","2014","Not on tenure/no tenure system, associate professors","29","13","16","0","0","0","1","1","0","1","0","1","1","0","1","0","0","0","26","12","14","0","0","0","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","Not on tenure/no tenure system, assistant professors","50","25","25","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","39","19","20","1","0","1","0","0","0","6","2","4","-2"
"182670","Dartmouth College","2014","Not on tenure/no tenure system, instructors","37","12","25","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","34","10","24","0","0","0","0","0","0","0","0","0","-2"
"182670","Dartmouth College","2014","Not on tenure/no tenure system, lecturers","46","18","28","1","0","1","3","1","2","0","0","0","4","0","4","0","0","0","35","17","18","0","0","0","0","0","0","3","0","3","-2"
"182670","Dartmouth College","2014","Not on tenure/no tenure system, no academic rank","6","1","5","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","3","0","3","-2"
"183044","University of New Hampshire-Main Campus","2014","Tenured total","449","289","160","0","0","0","25","13","12","7","6","1","12","7","5","0","0","0","376","244","132","3","3","0","25","16","9","1","0","1","-2"
"183044","University of New Hampshire-Main Campus","2014","Tenured, professors","224","172","52","0","0","0","7","4","3","1","1","0","2","1","1","0","0","0","205","160","45","1","1","0","8","5","3","0","0","0","-2"
"183044","University of New Hampshire-Main Campus","2014","Tenured, associate professors","225","117","108","0","0","0","18","9","9","6","5","1","10","6","4","0","0","0","171","84","87","2","2","0","17","11","6","1","0","1","-2"
"183044","University of New Hampshire-Main Campus","2014","On-Tenure track total","112","51","61","1","1","0","20","7","13","4","1","3","1","1","0","0","0","0","62","28","34","2","0","2","21","12","9","1","1","0","-2"
