"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","14","5","9","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","13","5","8","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","21","6","15","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","19","5","14","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","7","2","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","12","5","7","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","11","4","7","0","0","0","0","0","0","0","0","0","-2"
"164872","Boston Architectural College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","13","9","4","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","10","7","3","0","0","0","0","0","0","0","0","0","-2"
"164872","Boston Architectural College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","13","9","4","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","10","7","3","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","52","25","27","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","49","23","26","0","0","0","2","1","1","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","40","14","26","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","33","9","24","0","0","0","3","2","1","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","12","6","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","11","5","6","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Tenured total","104","45","59","0","0","0","3","3","0","3","2","1","0","0","0","0","0","0","93","37","56","0","0","0","5","3","2","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","41","16","25","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","29","11","18","0","0","0","10","5","5","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","44","17","27","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","31","11","20","0","0","0","11","6","5","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","7","4","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","2","0","0","0","3","2","1","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","15","6","9","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","10","2","8","0","0","0","4","3","1","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Tenured, Professors","119","78","41","1","0","1","11","10","1","5","5","0","4","2","2","0","0","0","97","60","37","0","0","0","1","1","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","138","73","65","0","0","0","16","9","7","14","5","9","8","4","4","0","0","0","95","51","44","0","0","0","4","4","0","1","0","1","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Tenured total","259","152","107","1","0","1","28","20","8","19","10","9","12","6","6","0","0","0","193","111","82","0","0","0","5","5","0","1","0","1","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","9","5","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","8","4","4","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","134","56","78","0","0","0","26","16","10","6","1","5","7","2","5","0","0","0","78","30","48","0","0","0","9","4","5","8","3","5","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","144","61","83","0","0","0","27","17","10","7","1","6","7","2","5","0","0","0","86","34","52","0","0","0","9","4","5","8","3","5","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","118","50","68","0","0","0","6","3","3","7","5","2","1","1","0","0","0","0","97","37","60","1","1","0","5","2","3","1","1","0","-2"
"166638","University of Massachusetts-Boston","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","122","51","71","0","0","0","6","3","3","7","5","2","1","1","0","0","0","0","101","38","63","1","1","0","5","2","3","1","1","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Tenured, Professors","11","3","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","10","2","8","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","4","1","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Tenured total","15","4","11","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","13","3","10","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","5","3","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","7","4","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","-2"
"167455","Pine Manor College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Tenured, Professors","126","62","64","0","0","0","3","2","1","1","1","0","2","1","1","0","0","0","120","58","62","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","90","44","46","0","0","0","6","3","3","2","1","1","0","0","0","0","0","0","77","38","39","0","0","0","4","1","3","1","1","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","14","6","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","12","4","8","0","0","0","1","1","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Tenured total","230","112","118","0","0","0","10","6","4","3","2","1","2","1","1","0","0","0","209","100","109","0","0","0","5","2","3","1","1","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","86","36","50","0","0","0","7","5","2","5","2","3","5","2","3","0","0","0","61","25","36","0","0","0","4","1","3","4","1","3","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","6","1","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","5","1","4","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","95","39","56","0","0","0","7","5","2","5","2","3","6","2","4","0","0","0","69","28","41","0","0","0","4","1","3","4","1","3","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","4","2","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","8","3","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Tenured, Professors","60","51","9","0","0","0","3","3","0","6","5","1","3","3","0","0","0","0","48","40","8","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","18","10","8","0","0","0","2","2","0","3","2","1","0","0","0","0","0","0","12","5","7","0","0","0","0","0","0","1","1","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Tenured total","80","63","17","0","0","0","5","5","0","9","7","2","3","3","0","0","0","0","62","47","15","0","0","0","0","0","0","1","1","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","18","14","4","0","0","0","2","2","0","2","1","1","2","2","0","0","0","0","11","8","3","0","0","0","0","0","0","1","1","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","42","28","14","0","0","0","1","0","1","5","3","2","4","4","0","0","0","0","26","17","9","1","1","0","0","0","0","5","3","2","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","27","10","17","0","0","0","3","2","1","6","1","5","0","0","0","0","0","0","17","6","11","1","1","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","87","52","35","0","0","0","6","4","2","13","5","8","6","6","0","0","0","0","54","31","23","2","2","0","0","0","0","6","4","2","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","10","6","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","5","3","0","0","0","0","0","0","1","0","1","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","37","17","20","0","0","0","1","0","1","4","1","3","2","1","1","0","0","0","27","13","14","0","0","0","0","0","0","3","2","1","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","11","6","5","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","8","3","5","0","0","0","0","0","0","1","1","0","-2"
"168740","Andrews University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","60","30","30","0","0","0","1","0","1","4","1","3","5","4","1","0","0","0","45","22","23","0","0","0","0","0","0","5","3","2","-2"
"182306","Great Basin College","2010","Total full-time Instruction/research/public service, Tenured, Professors","38","20","18","0","0","0","1","1","0","1","0","1","3","2","1","0","0","0","33","17","16","0","0","0","0","0","0","0","0","0","-2"
"182306","Great Basin College","2010","Total full-time Instruction/research/public service, Tenured total","38","20","18","0","0","0","1","1","0","1","0","1","3","2","1","0","0","0","33","17","16","0","0","0","0","0","0","0","0","0","-2"
"182306","Great Basin College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"182306","Great Basin College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0","0","0","0","-2"
"182306","Great Basin College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","18","11","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","11","7","0","0","0","0","0","0","0","0","0","-2"
"182306","Great Basin College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","18","11","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","11","7","0","0","0","0","0","0","0","0","0","-2"
"182564","Western Nevada College","2010","Total full-time Instruction/research/public service, Tenured, Professors","50","26","24","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","48","24","24","0","0","0","0","0","0","0","0","0","-2"
"182564","Western Nevada College","2010","Total full-time Instruction/research/public service, Tenured total","50","26","24","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","48","24","24","0","0","0","0","0","0","0","0","0","-2"
"182564","Western Nevada College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Instructors","6","4","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"182564","Western Nevada College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","6","4","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"182564","Western Nevada College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"182564","Western Nevada College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Tenured, Professors","28","23","5","0","0","0","3","3","0","0","0","0","1","0","1","0","0","0","24","20","4","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","36","23","13","0","0","0","5","2","3","2","1","1","1","1","0","0","0","0","28","19","9","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Tenured total","67","49","18","0","0","0","9","6","3","2","1","1","2","1","1","0","0","0","54","41","13","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","5","3","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","34","15","19","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","32","14","18","0","0","0","0","0","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","41","20","21","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","37","17","20","0","0","0","1","1","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","21","9","12","0","0","0","0","0","0","2","1","1","2","0","2","0","0","0","16","7","9","0","0","0","1","1","0","0","0","0","-2"
"184694","Fairleigh Dickinson University-Florham Campus","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","21","9","12","0","0","0","0","0","0","2","1","1","2","0","2","0","0","0","16","7","9","0","0","0","1","1","0","0","0","0","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Tenured, Professors","141","126","15","1","1","0","33","33","0","3","3","0","1","1","0","0","0","0","97","83","14","0","0","0","5","4","1","1","1","0","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","93","75","18","0","0","0","18","15","3","8","5","3","3","2","1","0","0","0","53","44","9","0","0","0","10","9","1","1","0","1","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Tenured total","234","201","33","1","1","0","51","48","3","11","8","3","4","3","1","0","0","0","150","127","23","0","0","0","15","13","2","2","1","1","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","1","0","1","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","43","35","8","0","0","0","12","8","4","0","0","0","1","1","0","0","0","0","20","17","3","1","1","0","0","0","0","9","8","1","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","48","39","9","0","0","0","12","8","4","0","0","0","1","1","0","0","0","0","24","21","3","1","1","0","0","0","0","10","8","2","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","1","0","1","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","85","58","27","0","0","0","8","7","1","4","3","1","3","2","1","0","0","0","57","33","24","0","0","0","10","10","0","3","3","0","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","24","20","4","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","14","12","2","0","0","0","3","3","0","5","3","2","-2"
"185828","New Jersey Institute of Technology","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","116","82","34","0","0","0","9","8","1","5","4","1","3","2","1","0","0","0","77","49","28","0","0","0","13","13","0","9","6","3","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Tenured, Professors","85","65","20","0","0","0","11","11","0","0","0","0","2","1","1","0","0","0","68","49","19","0","0","0","0","0","0","4","4","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","75","42","33","0","0","0","12","11","1","3","1","2","0","0","0","0","0","0","55","30","25","0","0","0","1","0","1","4","0","4","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Tenured total","160","107","53","0","0","0","23","22","1","3","1","2","2","1","1","0","0","0","123","79","44","0","0","0","1","0","1","8","4","4","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","46","28","18","0","0","0","4","4","0","2","2","0","2","2","0","0","0","0","33","17","16","0","0","0","2","1","1","3","2","1","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","49","31","18","0","0","0","4","4","0","2","2","0","2","2","0","0","0","0","35","19","16","0","0","0","2","1","1","4","3","1","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","11","3","8","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","9","5","4","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","19","6","13","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","16","5","11","0","0","0","0","0","0","1","0","1","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"186371","Rutgers University-Camden","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","47","18","29","0","0","0","2","1","1","3","1","2","1","0","1","0","0","0","40","16","24","0","0","0","0","0","0","1","0","1","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Tenured, Professors","74","56","18","0","0","0","5","2","3","2","1","1","2","1","1","0","0","0","65","52","13","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","91","42","49","0","0","0","7","5","2","7","2","5","2","2","0","0","0","0","75","33","42","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Tenured total","168","100","68","0","0","0","12","7","5","9","3","6","4","3","1","0","0","0","143","87","56","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","12","2","10","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","10","2","8","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","99","36","63","0","0","0","14","5","9","7","1","6","4","0","4","0","0","0","74","30","44","0","0","0","0","0","0","0","0","0","-2"
